"Employee_ID","Start_Date","End_Date","Job_Title","Salary","Gender","Birth_Date","Emp_Hire_Date","Emp_Term_Date"
"120624","01SEP2002","31DEC9999","Sales Rep. II","$27,155.00","M","08JUN1980","01SEP2002","."
"120625","01NOV2002","31DEC9999","Sales Rep. IV","$32,015.00","F","23JUN1980","01NOV2002","."
"120626","01AUG1974","31DEC9999","Sales Rep. I","$21,660.00","F","22AUG1955","01AUG1974","."
"120627","01MAY2002","31DEC9999","Sales Rep. IV","$32,355.00","M","23AUG1982","01MAY2002","."
"120628","01FEB2003","31DEC9999","Sales Rep. I","$26,815.00","F","14FEB1984","01FEB2003","."
"120629","01DEC2000","31DEC9999","Sales Rep. I","$26,035.00","M","10JUL1980","01DEC2000","."
"120630","01FEB1987","31DEC9999","Sales Rep. IV","$30,150.00","M","10AUG1965","01FEB1987","."
"120631","01JAN1970","31DEC9999","Sales Rep. I","$25,475.00","F","15JUL1940","01JAN1970","."
"120632","01JUL2002","01JAN2003","Sales Rep. I","$26,150.00","M","26JUL1982","01JUL2002","01JAN2003"
"120633","01JAN1970","31DEC9999","Sales Rep. III","$30,320.00","M","26AUG1940","01JAN1970","."
"120634","01FEB1986","31DEC9999","Sales Rep. III","$28,115.00","M","11APR1960","01FEB1986","."
"120635","01SEP1995","31DEC9999","Sales Rep. I","$27,055.00","F","16JUL1970","01SEP1995","."
"120636","01FEB2003","01AUG2003","Sales Rep. I","$26,525.00","M","26JUL1982","01FEB2003","01AUG2003"
"120637","01APR2002","31DEC9999","Sales Rep. I","$25,900.00","M","11DEC1982","01APR2002","."
"120638","01JAN2003","31DEC9999","Sales Rep. III","$28,985.00","M","02JUN1984","01JAN2003","."
"120639","01SEP1986","31DEC9999","Sales Rep. III","$28,430.00","F","18NOV1965","01SEP1986","."
"120640","01JAN1970","31DEC9999","Sales Rep. II","$28,040.00","M","02DEC1940","01JAN1970","."
"120641","01DEC2002","31MAR2003","Temp. Sales Rep.","$26,165.00","M","19JAN1945","01DEC2002","31MAR2003"
"120642","01DEC2002","31DEC2002","Temp. Sales Rep.","$25,275.00","M","13NOV1975","01DEC2002","31DEC2002"
"120643","01DEC2002","31MAY2003","Temp. Sales Rep.","$25,640.00","M","07SEP1955","01DEC2002","31MAY2003"
"120644","01DEC2002","31DEC2002","Temp. Sales Rep.","$26,330.00","F","25APR1950","01DEC2002","31DEC2002"
"120645","01DEC2002","30APR2003","Temp. Sales Rep.","$26,405.00","F","15MAY1975","01DEC2002","30APR2003"
"120646","01DEC2002","31MAR2003","Temp. Sales Rep.","$26,720.00","M","04NOV1960","01DEC2002","31MAR2003"
"120647","01DEC2002","31JAN2003","Temp. Sales Rep.","$25,470.00","M","10AUG1950","01DEC2002","31JAN2003"
"120648","01JAN1999","30JUN1999","Trainee","$25,555.00","M","20FEB1975","01JAN1999","30JUN1999"
"120649","01JAN1999","30JUN1999","Trainee","$21,615.00","F","24FEB1960","01JAN1999","30JUN1999"
"120650","01JAN1970","31DEC9999","Sales Rep. II","$26,020.00","F","23OCT1940","01JAN1970","."
"120651","01APR1997","31DEC9999","Sales Rep. I","$27,055.00","F","28JUL1975","01APR1997","."
"120652","01NOV2002","31DEC9999","Sales Rep. II","$26,675.00","M","21FEB1984","01NOV2002","."
"120653","01NOV1981","31DEC9999","Director","$163,125.00","M","26JUL1960","01NOV1981","."
"120654","01NOV1996","31DEC9999","Sales Manager","$80,470.00","F","14JAN1974","01NOV1996","."
"120655","01DEC1995","31DEC9999","Secretary II","$27,975.00","F","15NOV1975","01DEC1995","."
"120656","01MAR1995","31DEC9999","Logistical Coordinator II","$42,570.00","F","28JAN1970","01MAR1995","."
"120657","01NOV1986","31DEC9999","Logistical Coordinator I","$36,110.00","F","07JAN1960","01NOV1986","."
"120658","01FEB1977","31DEC9999","Logistical Coordinator II","$42,485.00","M","20DEC1950","01FEB1977","."
"120659","01JAN1970","31DEC9999","Director","$161,290.00","M","16JUL1945","01JAN1970","."
"120660","01MAR2001","31DEC9999","Logistical Manager","$61,125.00","M","06JUN1974","01MAR2001","."
"120661","01JAN1980","30JUN1999","Senior Logistical Manager","$85,495.00","F","27NOV1950","01JAN1980","30JUN1999"
"120662","01NOV2002","31DEC9999","Secretary II","$27,045.00","M","25JUN1984","01NOV2002","."
"120663","01MAR1993","31DEC9999","Pricing Manager","$56,385.00","F","26MAR1965","01MAR1993","."
"120664","01MAY1971","31DEC9999","Pricing Specialist","$47,605.00","M","18FEB1950","01MAY1971","."
"120665","01MAR1998","31DEC9999","Senior Logistical Manager","$80,070.00","F","24OCT1970","01MAR1998","."
"120666","01DEC1987","30APR2000","Logistical Manager","$64,555.00","M","22JUN1965","01DEC1987","30APR2000"
"120667","01FEB2002","31DEC9999","Office Assistant III","$29,980.00","M","21JUN1975","01FEB2002","."
"120668","01DEC1974","31DEC9999","Services Manager","$47,785.00","M","23OCT1945","01DEC1974","."
"120669","01JAN1970","31DEC9999","Services Assistant IV","$36,370.00","M","23JUL1940","01JAN1970","."
"120670","01JAN1970","31DEC1998","Logistical Manager","$65,420.00","M","26MAR1940","01JAN1970","31DEC1998"
"120671","01FEB1979","31DEC9999","Logistical Agent III","$40,080.00","M","27MAY1950","01FEB1979","."
"120672","01MAR1988","31DEC9999","Logistical Manager","$60,980.00","M","25AUG1960","01MAR1988","."
"120673","01JAN1970","31DEC9999","Logistical Agent II","$35,935.00","F","27JUN1940","01JAN1970","."
"120674","01JAN1970","31DEC9999","Logistical Manager","$62,685.00","F","18MAY1945","01JAN1970","."
"120675","01MAY2002","31DEC9999","Logistical Agent II","$36,600.00","M","17FEB1984","01MAY2002","."
"120676","01NOV1992","31DEC9999","Logistical Agent I","$31,690.00","M","23AUG1970","01NOV1992","."
"120677","01FEB1989","31DEC9999","Logistical Manager","$65,555.00","F","02SEP1965","01FEB1989","."
"120678","01MAY1974","31AUG1999","Logistical Agent III","$40,035.00","F","12JAN1945","01MAY1974","31AUG1999"
"120679","01JUL1998","31DEC9999","Shipping Manager","$46,190.00","F","07NOV1972","01JUL1998","."
"120680","01MAY1987","31DEC9999","Shipping Agent I","$27,295.00","F","25AUG1965","01MAY1987","."
"120681","01APR2000","31DEC9999","Shipping Agent II","$30,950.00","M","12AUG1975","01APR2000","."
"120682","01APR1992","31DEC9999","Shipping Agent I","$26,760.00","F","20DEC1965","01APR1992","."
"120683","01JAN1970","28FEB1999","Shipping Agent III","$36,315.00","F","12NOV1950","01JAN1970","28FEB1999"
"120684","01NOV2002","31DEC9999","Warehouse Assistant I","$26,960.00","F","26NOV1982","01NOV2002","."
"120685","01NOV2002","31DEC9999","Warehouse Assistant I","$25,130.00","F","01MAR1980","01NOV2002","."
"120686","01JAN1970","31DEC9999","Warehouse Assistant II","$26,690.00","F","07MAY1940","01JAN1970","."
"120687","01AUG2000","31JAN2001","Warehouse Assistant I","$26,800.00","F","25MAY1975","01AUG2000","31JAN2001"
"120688","01JAN1970","31AUG1998","Warehouse Assistant I","$25,905.00","F","25DEC1945","01JAN1970","31AUG1998"
"120689","01JUL2002","31DEC9999","Warehouse Assistant III","$27,780.00","F","20JUL1975","01JUL2002","."
"120690","01DEC2000","31DEC9999","Warehouse Assistant I","$25,185.00","F","17JAN1980","01DEC2000","."
"120691","01JAN1970","31DEC9999","Shipping Manager","$49,240.00","M","15SEP1940","01JAN1970","."
"120692","01APR1978","31DEC9999","Shipping Agent II","$32,485.00","M","22NOV1950","01APR1978","."
"120693","01JUN1975","31DEC9999","Shipping Agent I","$26,625.00","M","02MAY1955","01JUN1975","."
"120694","01APR2002","31DEC9999","Warehouse Assistant I","$27,365.00","F","16AUG1984","01APR2002","."
"120695","01JUL1985","31JUL2002","Warehouse Assistant II","$28,180.00","M","13JUL1960","01JUL1985","31JUL2002"
"120696","01MAR1970","31MAR2002","Warehouse Assistant I","$26,615.00","M","14AUG1950","01MAR1970","31MAR2002"
"120697","01JUN2002","31DEC9999","Warehouse Assistant IV","$29,625.00","F","27JUN1984","01JUN2002","."
"120698","01AUG1972","28FEB2001","Warehouse Assistant I","$26,160.00","M","17MAY1950","01AUG1972","28FEB2001"
"120699","01JAN1995","31DEC9999","Shipping Manager","$48,565.00","M","25MAR1974","01JAN1995","."
"120700","01JAN1970","31DEC9999","Shipping Agent II","$30,290.00","F","10DEC1945","01JAN1970","."
"120701","01MAR1999","31DEC9999","Shipping Agent II","$32,545.00","F","15SEP1980","01MAR1999","."
"120702","01NOV1997","31DEC9999","Shipping Agent I","$25,730.00","M","24APR1970","01NOV1997","."
"120703","01JAN1970","31DEC9999","Warehouse Assistant I","$26,790.00","F","04NOV1940","01JAN1970","."
"120704","01DEC1992","31DEC9999","Warehouse Assistant I","$27,185.00","M","28MAR1970","01DEC1992","."
"120705","01APR1992","31DEC9999","Warehouse Assistant II","$26,190.00","M","13APR1965","01APR1992","."
"120706","01MAY1995","31DEC9999","Warehouse Assistant I","$25,295.00","M","01JUN1970","01MAY1995","."
"120707","01MAY1996","31DEC9999","Warehouse Assistant IV","$30,460.00","F","16SEP1975","01MAY1996","."
"120708","01JUL1982","31DEC9999","Warehouse Assistant I","$25,825.00","F","22JUL1960","01JUL1982","."
"120709","01MAR2002","31DEC9999","Warehouse Assistant II","$27,205.00","M","28FEB1984","01MAR2002","."
"120710","01JAN1994","31DEC9999","Business Analyst II","$54,840.00","M","24NOV1970","01JAN1994","."
"120711","01MAR1990","31DEC9999","Business Analyst III","$59,130.00","F","28MAY1965","01MAR1990","."
"120712","01JAN1970","31DEC9999","Marketing Manager","$63,640.00","F","12JUN1945","01JAN1970","."
"120713","01JAN1970","31DEC9999","Marketing Assistant III","$31,630.00","M","23FEB1940","01JAN1970","."
"120714","01SEP1994","31DEC9999","Marketing Manager","$62,625.00","M","04APR1972","01SEP1994","."
"120715","01FEB2001","31DEC9999","Marketing Assistant II","$28,535.00","F","12JUN1975","01FEB2001","."
"120716","01AUG1989","31DEC9999","Events Manager","$53,015.00","M","24JUL1970","01AUG1989","."
"120717","01AUG1977","31DEC9999","Marketing Assistant II","$30,155.00","M","09JAN1950","01AUG1977","."
"120718","01MAY1986","31DEC9999","Marketing Assistant II","$29,190.00","M","08JUL1960","01MAY1986","."
"120719","01FEB1992","31DEC9999","Senior Marketing Manager","$87,420.00","F","22JAN1965","01FEB1992","."
"120720","01APR1988","31DEC9999","Corp. Comm. Manager","$46,580.00","M","07MAY1960","01APR1988","."
"120721","01JAN1970","31DEC9999","Marketing Assistant II","$29,870.00","F","21OCT1940","01JAN1970","."
"120722","01OCT1981","31DEC9999","Corp. Comm. Specialist I","$32,460.00","M","22SEP1955","01OCT1981","."
"120723","01JAN1970","31DEC9999","Corp. Comm. Specialist II","$33,950.00","F","10AUG1945","01JAN1970","."
"120724","01APR1988","31DEC9999","Marketing Manager","$63,705.00","M","27JAN1960","01APR1988","."
"120725","01JUN2000","31DEC2000","Marketing Assistant II","$29,970.00","M","24OCT1975","01JUN2000","31DEC2000"
"120726","01SEP2002","31DEC9999","Marketing Assistant I","$27,380.00","F","01JUL1984","01SEP2002","."
"120727","01JUN1982","31DEC9999","Marketing Assistant IV","$34,925.00","M","25JUN1960","01JUN1982","."
"120728","01JAN1978","31DEC9999","Purchasing Agent II","$35,070.00","F","04DEC1950","01JAN1978","."
"120729","01AUG1996","31DEC1998","Purchasing Agent I","$31,495.00","F","03APR1984","01AUG1996","31DEC1998"
"120730","01OCT1984","31DEC9999","Purchasing Agent I","$30,195.00","M","16DEC1960","01OCT1984","."
"120731","01SEP1979","31DEC9999","Purchasing Agent II","$34,150.00","M","15MAR1955","01SEP1979","."
"120732","01JAN1970","31DEC9999","Purchasing Agent III","$35,870.00","M","14AUG1945","01JAN1970","."
"120733","01NOV1986","31DEC9999","Purchasing Agent I","$31,760.00","M","03APR1960","01NOV1986","."
"120734","01MAR2002","31DEC9999","Purchasing Agent III","$34,270.00","M","26APR1975","01MAR2002","."
"120735","01MAY1974","31DEC9999","Purchasing Manager","$61,985.00","F","13JUN1950","01MAY1974","."
"120736","01OCT1987","31DEC9999","Purchasing Manager","$63,985.00","F","27NOV1960","01OCT1987","."
"120737","01NOV1984","31DEC9999","Purchasing Manager","$63,605.00","F","28MAR1955","01NOV1984","."
"120738","01JAN1970","31DEC9999","Purchasing Agent I","$30,025.00","F","06JUL1945","01JAN1970","."
"120739","01MAY2002","31DEC9999","Purchasing Agent III","$36,970.00","M","07AUG1982","01MAY2002","."
"120740","01JAN1970","31AUG1999","Purchasing Agent II","$35,110.00","F","19OCT1945","01JAN1970","31AUG1999"
"120741","01JAN1970","31DEC9999","Purchasing Agent III","$36,365.00","F","28NOV1940","01JAN1970","."
"120742","01JAN1970","31DEC9999","Purchasing Agent I","$31,020.00","M","04FEB1940","01JAN1970","."
"120743","01JUN1993","31DEC9999","Purchasing Agent II","$34,620.00","F","01FEB1965","01JUN1993","."
"120744","01JUL2000","30OCT2001","Purchasing Agent II","$33,490.00","F","19JUN1984","01JUL2000","30OCT2001"
"120745","01JUN2002","31DEC9999","Purchasing Agent I","$31,365.00","F","05JUL1982","01JUN2002","."
"120746","01APR1998","31DEC9999","Account Manager","$46,090.00","M","10OCT1970","01APR1998","."
"120747","01AUG1991","31DEC9999","Financial Controller I","$43,590.00","F","20JUN1970","01AUG1991","."
"120748","01MAR1999","31DEC9999","Building Admin. Manager","$48,380.00","F","05JUL1972","01MAR1999","."
"120749","01OCT1992","31DEC9999","Office Assistant II","$26,545.00","M","20SEP1970","01OCT1992","."
"120750","01FEB1975","31JAN1998","Accountant I","$32,675.00","F","07JUN1950","01FEB1975","31JAN1998"
"120751","01AUG1984","31DEC9999","Accountant II","$35,255.00","M","05APR1960","01AUG1984","."
"120752","01AUG1971","30APR1999","Accountant I","$30,590.00","M","17FEB1950","01AUG1971","30APR1999"
"120753","01AUG1990","31DEC9999","Financial Controller II","$47,000.00","M","15JUN1972","01AUG1990","."
"120754","01MAY2002","31DEC9999","Accountant II","$34,760.00","M","02JUN1984","01MAY2002","."
"120755","01AUG1979","31DEC9999","Accountant III","$36,440.00","F","24AUG1960","01AUG1979","."
"120756","01JUL1992","31DEC9999","Financial Controller III","$52,295.00","F","20FEB1970","01JUL1992","."
"120757","01JAN1970","30JUN2000","Accountant III","$38,545.00","M","18MAR1940","01JAN1970","30JUN2000"
"120758","01OCT1988","31DEC9999","Accountant II","$34,040.00","M","22OCT1960","01OCT1988","."
"120759","01JAN1979","31DEC9999","Accountant II","$36,230.00","M","04NOV1960","01JAN1979","."
"120760","01MAY1989","31DEC9999","Financial Controller III","$53,475.00","F","06JAN1965","01MAY1989","."
"120761","01JUL2002","31DEC9999","Accountant I","$30,960.00","F","28DEC1982","01JUL2002","."
"120762","01MAR2002","31DEC9999","Accountant I","$30,625.00","M","02NOV1975","01MAR2002","."
"120763","01JAN1970","31DEC9999","Auditor II","$45,100.00","M","26OCT1940","01JAN1970","."
"120764","01DEC1998","31DEC9999","Auditor I","$40,450.00","M","22DEC1970","01DEC1998","."
"120765","01JAN1970","31DEC9999","Financial Controller III","$51,950.00","F","17DEC1950","01JAN1970","."
"120766","01MAR1997","31DEC9999","Auditing Manager","$53,400.00","F","05NOV1970","01MAR1997","."
"120767","01APR1983","31DEC9999","Accountant I","$32,965.00","M","09MAY1960","01APR1983","."
"120768","01OCT1977","30NOV1999","Accountant II","$44,955.00","M","22JUL1950","01OCT1977","30NOV1999"
"120769","01APR1992","31DEC9999","Auditor II","$47,990.00","M","24MAY1970","01APR1992","."
"120770","01APR1983","30APR1999","Auditor I","$43,930.00","F","24APR1960","01APR1983","30APR1999"
"120771","01DEC1972","31DEC9999","Accountant II","$36,435.00","F","04AUG1950","01DEC1972","."
"120772","01AUG2002","31DEC9999","HR Generalist I","$27,365.00","M","08APR1984","01AUG2002","."
"120773","01APR1977","31DEC9999","HR Generalist II","$27,370.00","F","22FEB1955","01APR1977","."
"120774","01MAR1998","31OCT2001","HR Specialist II","$45,155.00","F","17SEP1974","01MAR1998","31OCT2001"
"120775","01NOV1992","31DEC9999","HR Analyst II","$41,580.00","F","11FEB1965","01NOV1992","."
"120776","01APR1997","31DEC9999","HR Generalist III","$32,580.00","M","21SEP1975","01APR1997","."
"120777","01MAY1990","31DEC9999","HR Specialist I","$40,955.00","M","26MAR1965","01MAY1990","."
"120778","01FEB1980","31DEC9999","HR Specialist I","$43,650.00","F","08DEC1950","01FEB1980","."
"120779","01MAR1993","31DEC9999","HR Analyst II","$43,690.00","F","04OCT1972","01MAR1993","."
"120780","01OCT1987","31DEC9999","HR Manager","$62,995.00","F","01SEP1965","01OCT1987","."
"120781","01DEC2000","31DEC2001","Recruiter I","$32,620.00","F","23JAN1984","01DEC2000","31DEC2001"
"120782","01JUN1995","31DEC9999","Recruitment Manager","$63,915.00","F","29NOV1970","01JUN1995","."
"120783","01JAN1992","31DEC9999","Recruiter III","$42,975.00","M","20DEC1970","01JAN1992","."
"120784","01SEP2000","31DEC9999","Recruiter II","$35,715.00","F","24APR1975","01SEP2000","."
"120785","01JUN1989","31DEC9999","Training Manager","$48,335.00","F","21JAN1965","01JUN1989","."
"120786","01JAN1970","31DEC9999","Trainer I","$32,650.00","F","18MAR1940","01JAN1970","."
"120787","01JAN1992","31DEC9999","Trainer II","$34,000.00","M","22AUG1965","01JAN1992","."
"120788","01DEC1990","31DEC9999","Trainer I","$33,530.00","M","13JUN1965","01DEC1990","."
"120789","01DEC1978","31MAY1999","Trainer III","$39,330.00","M","14JUL1960","01DEC1978","31MAY1999"
"120790","01MAY1991","31DEC9999","ETL Specialist II","$53,740.00","F","07DEC1970","01MAY1991","."
"120791","01OCT1982","31DEC9999","Systems Architect IV","$61,115.00","M","26JUL1960","01OCT1982","."
"120792","01AUG1993","31DEC9999","Systems Architect II","$54,760.00","F","19MAR1972","01AUG1993","."
"120793","01JUN1992","31DEC9999","ETL Specialist I","$47,155.00","M","08AUG1965","01JUN1992","."
"120794","01JUL1999","31DEC9999","Applications Developer IV","$51,265.00","F","31DEC1974","01JUL1999","."
"120795","01AUG1984","31JAN1999","Applications Developer II","$49,105.00","M","16JAN1965","01AUG1984","31JAN1999"
"120796","01MAR1979","31DEC9999","Applications Developer II","$47,030.00","M","12MAY1950","01MAR1979","."
"120797","01DEC1973","31DEC9999","Applications Developer I","$43,385.00","F","17NOV1950","01DEC1973","."
"120798","01JAN1983","31DEC9999","Senior Project Manager","$80,755.00","F","23JUN1955","01JAN1983","."
"120799","01NOV1994","31DEC9999","Office Assistant III","$29,070.00","M","23MAR1975","01NOV1994","."
"120800","01JUN1993","31JAN1999","IS Director","$80,210.00","M","20DEC1970","01JUN1993","31JAN1999"
"120801","01JUL1995","31DEC9999","Applications Developer I","$40,040.00","F","06MAR1970","01JUL1995","."
"120802","01JAN1974","30JUN2000","Applications Developer IV","$65,125.00","F","11MAY1945","01JAN1974","30JUN2000"
"120803","01JAN1974","31DEC9999","Applications Developer I","$43,630.00","M","06JUN1950","01JAN1974","."
"120804","01JAN1970","31DEC9999","IS Administrator III","$55,400.00","M","11FEB1940","01JAN1970","."
"120805","01APR1996","31DEC9999","BI Administrator IV","$58,530.00","M","27JUN1974","01APR1996","."
"120806","01FEB1988","31DEC9999","IS Administrator II","$47,285.00","F","25FEB1970","01FEB1988","."
"120807","01JAN1978","31AUG2000","IS Administrator I","$43,325.00","F","14DEC1955","01JAN1978","31AUG2000"
"120808","01JUN1980","31DEC9999","BI Specialist II","$44,425.00","M","01JUN1960","01JUN1980","."
"120809","01JAN1970","31DEC9999","BI Architect II","$47,155.00","F","14JAN1940","01JAN1970","."
"120810","01MAR1976","31DEC9999","IS Architect III","$58,375.00","M","04OCT1950","01MAR1976","."
"120811","01JUL1989","31DEC9999","Applications Developer I","$43,985.00","M","26SEP1965","01JUL1989","."
"120812","01AUG1997","31DEC9999","Applications Developer II","$45,810.00","M","19FEB1970","01AUG1997","."
"120813","01JAN1989","31DEC1999","Applications Developer IV","$50,865.00","M","14SEP1965","01JAN1989","31DEC1999"
"120814","01SEP1975","31DEC9999","Project Manager","$59,140.00","M","03JUN1955","01SEP1975","."
"120815","01APR2002","31DEC9999","Service Administrator III","$31,590.00","M","27DEC1984","01APR2002","."
"120816","01AUG1989","31DEC9999","Service Administrator I","$30,485.00","F","03MAY1965","01AUG1989","."
"120817","01AUG1977","31DEC9999","Office Assistant I","$26,310.00","M","21DEC1950","01AUG1977","."
"120818","01JAN1970","31DEC9999","Office Assistant II","$27,780.00","M","04FEB1940","01JAN1970","."
"120819","01APR2002","31DEC9999","Clerk III","$27,600.00","F","17MAR1982","01APR2002","."
"120820","01DEC1992","31DEC9999","Warehouse Manager","$43,740.00","M","23FEB1965","01DEC1992","."
"120821","01JUN2002","31DEC9999","Security Guard I","$26,960.00","M","11OCT1975","01JUN2002","."
"120822","01SEP2002","31DEC9999","Security Guard III","$28,825.00","F","23OCT1982","01SEP2002","."
"120823","01MAR1995","31DEC9999","Service Assistant I","$26,645.00","M","19MAY1975","01MAR1995","."
"120824","01JAN1970","31DEC9999","Service Assistant II","$27,520.00","M","27OCT1940","01JAN1970","."
"120825","01JUN1997","31DEC9999","Cabinet Maker II","$28,800.00","M","07DEC1975","01JUN1997","."
"120826","01AUG2002","31DEC9999","Electrician I","$26,500.00","M","16AUG1984","01AUG2002","."
"120827","01MAR1984","31DEC9999","Sales Rep. I","$25,365.00","M","22FEB1960","01MAR1984","."
"120828","01AUG2002","31DEC9999","Sales Rep. I","$26,340.00","M","20MAY1980","01AUG2002","."
"120829","01JAN1970","31DEC9999","Sales Rep. III","$29,920.00","M","26JUN1940","01JAN1970","."
"120830","01SEP1979","31DEC9999","Sales Rep. II","$27,985.00","M","06MAY1955","01SEP1979","."
"120831","01JUN2002","31DEC9999","Sales Rep. III","$28,365.00","M","19FEB1982","01JUN2002","."
"120832","01SEP1992","31DEC9999","Sales Rep. II","$26,625.00","F","11JAN1970","01SEP1992","."
"120833","01SEP1993","31DEC9999","Sales Rep. III","$31,275.00","F","19MAR1965","01SEP1993","."
"120834","01JUL2002","31DEC9999","Sales Rep. I","$25,225.00","F","10FEB1984","01JUL2002","."
"120835","01MAY1975","31AUG1999","Sales Rep. I","$27,480.00","F","10MAR1955","01MAY1975","31AUG1999"
"120836","01JUL1997","31DEC9999","Sales Rep. IV","$31,515.00","F","07NOV1975","01JUL1997","."
"120837","01OCT1989","31DEC9999","Sales Rep. I","$26,180.00","M","02NOV1970","01OCT1989","."
"120838","01NOV1981","31DEC9999","Sales Rep. II","$26,970.00","F","23NOV1955","01NOV1981","."
"120839","01JAN1988","31DEC9999","Sales Rep. I","$25,420.00","M","12MAY1965","01JAN1988","."
"120840","01JAN1970","31DEC9999","Sales Rep. II","$28,160.00","M","16NOV1940","01JAN1970","."
"120841","01APR1979","30APR1999","Sales Rep. I","$22,705.00","F","24NOV1960","01APR1979","30APR1999"
"120842","01AUG1974","31DEC9999","Sales Rep. I","$26,795.00","M","04JUL1945","01AUG1974","."
"120843","01DEC1994","31DEC9999","Sales Rep. I","$25,660.00","M","21DEC1965","01DEC1994","."
"120844","01SEP2001","31DEC9999","Sales Rep. I","$25,895.00","M","20SEP1975","01SEP2001","."
"120845","01OCT1986","31DEC9999","Sales Rep. I","$25,855.00","F","06FEB1965","01OCT1986","."
"120846","01MAY1989","30SEP2000","Sales Rep. I","$25,070.00","F","12AUG1960","01MAY1989","30SEP2000"
"120847","01JAN1982","31DEC9999","Sales Rep. II","$28,595.00","F","17DEC1955","01JAN1982","."
"120848","01JAN1970","31DEC9999","Sales Rep. III","$28,665.00","M","03JAN1950","01JAN1970","."
"120849","01JUN2000","31DEC9999","Sales Rep. IV","$31,765.00","M","15AUG1975","01JUN2000","."
"120850","01SEP1996","31DEC9999","Sales Rep. III","$34,060.00","F","20SEP1970","01SEP1996","."
"120851","01NOV2001","01MAY2002","Sales Rep. I","$26,610.00","M","08MAY1982","01NOV2001","01MAY2002"
"120852","01MAY1997","31DEC9999","Sales Rep. I","$27,035.00","M","11SEP1975","01MAY1997","."
"120853","01JAN1970","31DEC9999","Sales Rep. I","$26,645.00","F","07JAN1940","01JAN1970","."
"120854","01JUN1984","31DEC9999","Sales Rep. II","$28,295.00","M","25JUN1955","01JUN1984","."
"120855","01JAN1970","31DEC9999","Sales Rep. IV","$30,895.00","F","17APR1940","01JAN1970","."
"120856","01MAY2002","31DEC9999","Sales Rep. I","$30,835.00","M","25OCT1980","01MAY2002","."
"120857","01NOV1997","31MAY2000","Sales Rep. II","$27,495.00","M","16AUG1984","01NOV1997","31MAY2000"
"120858","01JAN2000","31DEC9999","Sales Rep. II","$26,325.00","F","06DEC1975","01JAN2000","."
"120859","01DEC1988","31DEC9999","Sales Rep. I","$25,965.00","M","09JAN1970","01DEC1988","."
"120860","01AUG1996","31DEC9999","Sales Rep. I","$25,560.00","F","14MAY1975","01AUG1996","."
"120861","01JAN1988","31DEC9999","Sales Rep. IV","$30,765.00","M","15DEC1965","01JAN1988","."
"120862","01OCT1994","31MAY1999","Sales Rep. III","$29,505.00","M","26JUN1970","01OCT1994","31MAY1999"
"120863","01JUL1995","31DEC9999","Sales Rep. II","$27,990.00","F","23NOV1965","01JUL1995","."
"120864","01JAN1972","31DEC9999","Sales Rep. III","$28,460.00","F","18NOV1945","01JAN1972","."
"120865","01JAN1970","31DEC9999","Sales Rep. IV","$30,565.00","F","01APR1940","01JAN1970","."
"120866","01JAN1970","31DEC9999","Sales Rep. II","$27,050.00","M","12NOV1940","01JAN1970","."
"120867","01JUL1995","31DEC9999","Sales Rep. III","$29,540.00","F","17MAY1975","01JUL1995","."
"120868","01OCT2002","31DEC9999","Sales Rep. I","$26,430.00","F","03DEC1984","01OCT2002","."
"120869","01DEC2000","31MAY2001","Temp. Sales Rep.","$27,485.00","F","03DEC1955","01DEC2000","31MAY2001"
"120870","01DEC1986","28FEB2001","Temp. Sales Rep.","$25,005.00","F","20JUL1980","01DEC1986","28FEB2001"
"120871","01DEC1996","28FEB1999","Temp. Sales Rep.","$21,580.00","M","10JAN1960","01DEC1996","28FEB1999"
"120872","01DEC1984","31MAR2001","Temp. Sales Rep.","$25,480.00","F","04JAN1982","01DEC1984","31MAR2001"
"120873","01DEC2002","31DEC2002","Temp. Sales Rep.","$26,175.00","F","17OCT1950","01DEC2002","31DEC2002"
"120874","01DEC1998","31MAR2000","Temp. Sales Rep.","$25,985.00","M","02APR1965","01DEC1998","31MAR2000"
"120875","01DEC1999","31MAR2001","Temp. Sales Rep.","$25,215.00","F","19OCT1982","01DEC1999","31MAR2001"
"120876","01DEC2000","31MAY2001","Trainee","$26,380.00","M","11AUG1980","01DEC2000","31MAY2001"
"120877","01JAN1970","31DEC9999","Sales Rep. I","$26,680.00","M","25MAY1945","01JAN1970","."
"120878","01JUN1989","31DEC9999","Sales Rep. II","$27,540.00","M","05MAR1960","01JUN1989","."
"120879","01MAY1980","31DEC9999","Sales Rep. IV","$40,755.00","F","13SEP1955","01MAY1980","."
"120880","01APR1987","31DEC9999","Director","$163,315.00","F","19OCT1965","01APR1987","."
"120881","01AUG1992","31DEC9999","Sales Manager","$82,880.00","M","01JUN1965","01AUG1992","."
"120882","01NOV1973","31DEC9999","Secretary III","$29,585.00","M","16SEP1955","01NOV1973","."
"120883","01APR2000","30SEP2001","Office Assistant I","$26,090.00","M","18FEB1975","01APR2000","30SEP2001"
"120884","01JUL2000","31DEC9999","Office Assistant I","$27,205.00","M","18AUG1975","01JUL2000","."
"120885","01JAN1970","31DEC9999","Office Assistant IV","$32,240.00","M","14JUL1950","01JAN1970","."
"120886","01MAY2002","31DEC9999","Clerk I","$26,205.00","M","01FEB1980","01MAY2002","."
"120887","01JUL1997","31DEC9999","Clerk III","$28,555.00","M","21JAN1970","01JUL1997","."
