"Product_ID","Start_Date","End_Date","Unit_Sales_Price","Discount"
"220101400316","01JUN2000","30JUN2000","$20.99","70%"
"220101400316","01JUN2001","30JUN2001","$21.99","70%"
"220101400316","01JUN2002","30JUN2002","$21.99","70%"
"220101400325","01DEC1999","31DEC1999","$6.99","50%"
"220101400325","01DEC2000","31DEC2000","$6.99","50%"
"220101400325","01DEC2001","31DEC2001","$6.99","50%"
"220101400325","01DEC2002","31DEC2002","$6.99","50%"
"220101400331","01AUG1999","31AUG1999","$32.99","70%"
"220101400331","01AUG2000","31AUG2000","$33.99","70%"
"220101400331","01AUG2001","31AUG2001","$33.99","70%"
"220101400331","01AUG2002","31AUG2002","$34.99","70%"
"220101400332","01JUN1999","30JUN1999","$40.99","70%"
"220101400332","01JUN2000","30JUN2000","$41.99","70%"
"220101400332","01JUN2001","30JUN2001","$42.99","70%"
"220101400332","01JUN2002","30JUN2002","$42.99","70%"
"220101400338","01AUG1999","31AUG1999","$25.99","70%"
"220101400338","01AUG2000","31AUG2000","$26.99","70%"
"220101400338","01AUG2001","31AUG2001","$26.99","70%"
"220101400338","01AUG2002","31AUG2002","$26.99","70%"
"220101400341","01DEC1999","31DEC1999","$17.99","50%"
"220101400341","01DEC2000","31DEC2000","$17.99","50%"
"220101400341","01DEC2001","31DEC2001","$17.99","50%"
"220101400341","01DEC2002","31DEC2002","$17.99","50%"
"220101400366","01DEC1999","31DEC1999","$41.99","50%"
"220101400366","01DEC2000","31DEC2000","$41.99","50%"
"220101400366","01DEC2001","31DEC2001","$41.99","50%"
"220101400366","01DEC2002","31DEC2002","$42.99","50%"
"220101400367","01DEC1999","31DEC1999","$32.99","50%"
"220101400367","01DEC2000","31DEC2000","$32.99","50%"
"220101400367","01DEC2001","31DEC2001","$34.99","50%"
"220101400367","01DEC2002","31DEC2002","$35.99","50%"
"220101400373","01JUN1999","30JUN1999","$34.99","70%"
"220101400373","01JUN2000","30JUN2000","$35.99","70%"
"220101400373","01JUN2001","30JUN2001","$37.99","70%"
"220101400373","01JUN2002","30JUN2002","$39.99","70%"
"220101400375","01JUL1999","31JUL1999","$49.99","60%"
"220101400375","01JUL2000","31JUL2000","$52.99","60%"
"220101400375","01JUL2001","31JUL2001","$54.99","60%"
"220101400375","01JUL2002","31JUL2002","$57.99","60%"
"220101400379","01JUL1999","31JUL1999","$21.99","60%"
"220101400379","01JUL2000","31JUL2000","$22.99","60%"
"220101400379","01JUL2001","31JUL2001","$24.99","60%"
"220101400379","01JUL2002","31JUL2002","$25.99","60%"
"220101400390","01JUL1999","31JUL1999","$23.99","60%"
"220101400390","01JUL2000","31JUL2000","$24.99","60%"
"220101400390","01JUL2001","31JUL2001","$25.99","60%"
"220101400390","01JUL2002","31JUL2002","$26.99","60%"
"220101400399","01AUG1999","31AUG1999","$40.99","70%"
"220101400399","01AUG2000","31AUG2000","$42.99","70%"
"220101400399","01AUG2001","31AUG2001","$44.99","70%"
"220101400399","01AUG2002","31AUG2002","$47.99","70%"
"220101400411","01AUG1999","31AUG1999","$27.99","70%"
"220101400411","01AUG2000","31AUG2000","$29.99","70%"
"220101400411","01AUG2001","31AUG2001","$30.99","70%"
"220101400411","01AUG2002","31AUG2002","$32.99","70%"
"220101400426","01DEC1999","31DEC1999","$60.99","50%"
"220101400426","01DEC2000","31DEC2000","$61.99","50%"
"220101400426","01DEC2001","31DEC2001","$64.99","50%"
"220101400426","01DEC2002","31DEC2002","$67.99","50%"
"220101400432","01DEC1999","31DEC1999","$19.99","50%"
"220101400432","01DEC2000","31DEC2000","$19.99","50%"
"220101400432","01DEC2001","31DEC2001","$20.99","50%"
"220101400432","01DEC2002","31DEC2002","$21.99","50%"
"220101400434","01JUN1999","30JUN1999","$33.99","70%"
"220101400434","01JUN2000","30JUN2000","$33.99","70%"
"220101400434","01JUN2001","30JUN2001","$33.99","70%"
"220101400434","01JUN2002","30JUN2002","$34.99","70%"
"220101500013","01AUG1999","31AUG1999","$84.99","70%"
"220101500013","01AUG2000","31AUG2000","$84.99","70%"
"220101500013","01AUG2001","31AUG2001","$84.99","70%"
"220101500013","01AUG2002","31AUG2002","$84.99","70%"
"220200100003","01JUL1999","31JUL1999","$20.99","60%"
"220200100003","01JUL2000","31JUL2000","$21.99","60%"
"220200100003","01JUL2001","31JUL2001","$21.99","60%"
"220200100003","01JUL2002","31JUL2002","$21.99","60%"
"220200100059","01JUL1999","31JUL1999","$88.99","60%"
"220200100059","01JUL2000","31JUL2000","$89.99","60%"
"220200100059","01JUL2001","31JUL2001","$90.99","60%"
"220200100059","01JUL2002","31JUL2002","$91.99","60%"
"220200100077","01JUN1999","30JUN1999","$69.99","70%"
"220200100077","01JUN2000","30JUN2000","$70.99","70%"
"220200100077","01JUN2001","30JUN2001","$71.99","70%"
"220200100077","01JUN2002","30JUN2002","$71.99","70%"
"220200100085","01AUG1999","31AUG1999","$47.99","70%"
"220200100085","01AUG2000","31AUG2000","$47.99","70%"
"220200100085","01AUG2001","31AUG2001","$48.99","70%"
"220200100085","01AUG2002","31AUG2002","$48.99","70%"
"220200100113","01JUN1999","30JUN1999","$97.99","70%"
"220200100113","01JUN2000","30JUN2000","$98.99","70%"
"220200100113","01JUN2001","30JUN2001","$99.99","70%"
"220200100113","01JUN2002","30JUN2002","$100.99","70%"
"220200100115","01JUL1999","31JUL1999","$89.99","60%"
"220200100115","01JUL2000","31JUL2000","$90.99","60%"
"220200100115","01JUL2001","31JUL2001","$91.99","60%"
"220200100115","01JUL2002","31JUL2002","$92.99","60%"
"220200100151","01AUG1999","31AUG1999","$32.99","70%"
"220200100151","01AUG2000","31AUG2000","$32.99","70%"
"220200100151","01AUG2001","31AUG2001","$33.99","70%"
"220200100151","01AUG2002","31AUG2002","$33.99","70%"
"220200100239","01AUG1999","31AUG1999","$39.99","70%"
"220200100239","01AUG2000","31AUG2000","$39.99","70%"
"220200100239","01AUG2001","31AUG2001","$40.99","70%"
"220200100239","01AUG2002","31AUG2002","$40.99","70%"
"220200100247","01DEC1999","31DEC1999","$33.99","70%"
"220200100247","01DEC2000","31DEC2000","$33.99","70%"
"220200100247","01DEC2001","31DEC2001","$34.99","70%"
"220200100247","01DEC2002","31DEC2002","$34.99","70%"
"220200200017","01JUL1999","31JUL1999","$77.99","60%"
"220200200017","01JUL2000","31JUL2000","$81.99","60%"
"220200200017","01JUL2001","31JUL2001","$85.99","60%"
"220200200017","01JUL2002","31JUL2002","$89.99","60%"
"220200200020","01JUN1999","30JUN1999","$116.99","70%"
"220200200020","01JUN2000","30JUN2000","$122.99","70%"
"220200200020","01JUN2001","30JUN2001","$128.99","70%"
"220200200020","01JUN2002","30JUN2002","$134.99","70%"
"220200200031","01DEC1999","31DEC1999","$28.99","50%"
"220200200031","01DEC2000","31DEC2000","$28.99","50%"
"220200200031","01DEC2001","31DEC2001","$28.99","50%"
"220200200031","01DEC2002","31DEC2002","$28.99","50%"
"220200200055","01JUL1999","31JUL1999","$110.99","60%"
"220200200055","01JUL2000","31JUL2000","$112.99","60%"
"220200200055","01JUL2001","31JUL2001","$113.99","60%"
"220200200055","01JUL2002","31JUL2002","$114.99","60%"
"220200200057","01DEC1999","31DEC1999","$34.99","50%"
"220200200057","01DEC2000","31DEC2000","$34.99","50%"
"220200200057","01DEC2001","31DEC2001","$34.99","50%"
"220200200057","01DEC2002","31DEC2002","$34.99","50%"
"220200200059","01AUG1999","31AUG1999","$95.99","70%"
"220200200059","01AUG2000","31AUG2000","$96.99","70%"
"220200200059","01AUG2001","31AUG2001","$97.99","70%"
"220200200059","01AUG2002","31AUG2002","$98.99","70%"
"220200200067","01DEC1999","31DEC1999","$40.99","50%"
"220200200067","01DEC2000","31DEC2000","$42.99","50%"
"220200200067","01DEC2001","31DEC2001","$44.99","50%"
"220200200067","01DEC2002","31DEC2002","$47.99","50%"
"220200200070","01JUL1999","31JUL1999","$73.99","60%"
"220200200070","01JUL2000","31JUL2000","$75.99","60%"
"220200200070","01JUL2001","31JUL2001","$77.99","60%"
"220200200070","01JUL2002","31JUL2002","$80.99","60%"
"220200300008","01JUL1999","31JUL1999","$40.99","60%"
"220200300008","01JUL2000","31JUL2000","$41.99","60%"
"220200300008","01JUL2001","31JUL2001","$41.99","60%"
"220200300008","01JUL2002","31JUL2002","$42.99","60%"
"220200300012","01AUG1999","31AUG1999","$59.99","70%"
"220200300012","01AUG2000","31AUG2000","$60.99","70%"
"220200300012","01AUG2001","31AUG2001","$61.99","70%"
"220200300012","01AUG2002","31AUG2002","$63.99","70%"
"220200300025","01JUL1999","31JUL1999","$48.99","60%"
"220200300025","01JUL2000","31JUL2000","$49.99","60%"
"220200300025","01JUL2001","31JUL2001","$50.99","60%"
"220200300025","01JUL2002","31JUL2002","$51.99","60%"
"220200300027","01JUL1999","31JUL1999","$39.99","60%"
"220200300027","01JUL2000","31JUL2000","$39.99","60%"
"220200300027","01JUL2001","31JUL2001","$40.99","60%"
"220200300027","01JUL2002","31JUL2002","$40.99","60%"
"220200300053","01JUN1999","30JUN1999","$42.99","70%"
"220200300053","01JUN2000","30JUN2000","$42.99","70%"
"220200300053","01JUN2001","30JUN2001","$43.99","70%"
"220200300053","01JUN2002","30JUN2002","$44.99","70%"
"220200300064","01AUG1999","31AUG1999","$103.99","70%"
"220200300064","01AUG2000","31AUG2000","$104.99","70%"
"220200300064","01AUG2001","31AUG2001","$105.99","70%"
"220200300064","01AUG2002","31AUG2002","$106.99","70%"
"220200300073","01AUG1999","31AUG1999","$56.99","70%"
"220200300073","01DEC1999","31DEC1999","$43.99","50%"
"220200300073","01AUG2000","31AUG2000","$57.99","70%"
"220200300073","01DEC2000","31DEC2000","$43.99","50%"
"220200300073","01AUG2001","31AUG2001","$58.99","70%"
"220200300073","01DEC2001","31DEC2001","$43.99","50%"
"220200300073","01AUG2002","31AUG2002","$59.99","70%"
"220200300073","01DEC2002","31DEC2002","$43.99","50%"
"220200300086","01AUG1999","31AUG1999","$97.99","70%"
"220200300086","01AUG2000","31AUG2000","$98.99","70%"
"220200300086","01AUG2001","31AUG2001","$100.99","70%"
"220200300086","01AUG2002","31AUG2002","$102.99","70%"
"220200300087","01AUG1999","31AUG1999","$80.99","70%"
"220200300087","01AUG2000","31AUG2000","$81.99","70%"
"220200300087","01AUG2001","31AUG2001","$81.99","70%"
"220200300087","01AUG2002","31AUG2002","$82.99","70%"
"220200300110","01JUL1999","31JUL1999","$35.99","60%"
"220200300110","01JUL2000","31JUL2000","$36.99","60%"
"220200300110","01JUL2001","31JUL2001","$36.99","60%"
"220200300110","01JUL2002","31JUL2002","$37.99","60%"
"220200300117","01AUG1999","31AUG1999","$70.99","70%"
"220200300117","01AUG2000","31AUG2000","$71.99","70%"
"220200300117","01AUG2001","31AUG2001","$71.99","70%"
"220200300117","01AUG2002","31AUG2002","$72.99","70%"
"220200300118","01JUL1999","31JUL1999","$59.99","60%"
"220200300118","01JUL2000","31JUL2000","$60.99","60%"
"220200300118","01JUL2001","31JUL2001","$60.99","60%"
"220200300118","01JUL2002","31JUL2002","$61.99","60%"
"220200300137","01JUL1999","31JUL1999","$58.99","60%"
"220200300137","01JUL2000","31JUL2000","$59.99","60%"
"220200300137","01JUL2001","31JUL2001","$59.99","60%"
"220200300137","01JUL2002","31JUL2002","$60.99","60%"
"220200300138","01JUN1999","30JUN1999","$53.99","70%"
"220200300138","01DEC1999","31DEC1999","$40.99","50%"
"220200300138","01JUN2000","30JUN2000","$54.99","70%"
"220200300138","01DEC2000","31DEC2000","$40.99","50%"
"220200300138","01JUN2001","30JUN2001","$55.99","70%"
"220200300138","01DEC2001","31DEC2001","$40.99","50%"
"220200300138","01JUN2002","30JUN2002","$56.99","70%"
"220200300138","01DEC2002","31DEC2002","$40.99","50%"
"220200300139","01JUL1999","31JUL1999","$46.99","60%"
"220200300139","01JUL2000","31JUL2000","$47.99","60%"
"220200300139","01JUL2001","31JUL2001","$47.99","60%"
"220200300139","01JUL2002","31JUL2002","$47.99","60%"
"220200300144","01AUG1999","31AUG1999","$58.99","70%"
"220200300144","01AUG2000","31AUG2000","$59.99","70%"
"220200300144","01AUG2001","31AUG2001","$59.99","70%"
"220200300144","01AUG2002","31AUG2002","$60.99","70%"
"220200300146","01AUG1999","31AUG1999","$30.99","70%"
"220200300146","01DEC1999","31DEC1999","$24.99","50%"
"220200300146","01AUG2000","31AUG2000","$30.99","70%"
"220200300146","01DEC2000","31DEC2000","$24.99","50%"
"220200300146","01AUG2001","31AUG2001","$31.99","70%"
"220200300146","01DEC2001","31DEC2001","$24.99","50%"
"220200300146","01AUG2002","31AUG2002","$31.99","70%"
"220200300146","01DEC2002","31DEC2002","$24.99","50%"
"220200300149","01JUN1999","30JUN1999","$16.99","70%"
"220200300149","01JUN2000","30JUN2000","$17.99","70%"
"220200300149","01JUN2001","30JUN2001","$18.99","70%"
"220200300149","01JUN2002","30JUN2002","$18.99","70%"
"220200300152","01JUN1999","31AUG1999","$54.99","70%"
"220200300152","01JUN2000","31AUG2000","$57.99","70%"
"220200300152","01JUN2001","31AUG2001","$60.99","70%"
"220200300152","01JUN2002","31AUG2002","$63.99","70%"
"220200300161","01AUG1999","31AUG1999","$15.99","70%"
"220200300161","01AUG2000","31AUG2000","$15.99","70%"
"220200300161","01AUG2001","31AUG2001","$16.99","70%"
"220200300161","01AUG2002","31AUG2002","$16.99","70%"
"220200300162","01JUL1999","31JUL1999","$24.99","60%"
"220200300162","01JUL2000","31JUL2000","$25.99","60%"
"220200300162","01JUL2001","31JUL2001","$27.99","60%"
"220200300162","01JUL2002","31JUL2002","$28.99","60%"
"220200300164","01JUL1999","31JUL1999","$50.99","60%"
"220200300164","01JUL2000","31JUL2000","$52.99","60%"
"220200300164","01JUL2001","31JUL2001","$54.99","60%"
"220200300164","01JUL2002","31JUL2002","$56.99","60%"
"230100100004","01JUN1999","30JUN1999","$88.99","60%"
"230100100004","01JUN2000","30JUN2000","$89.99","60%"
"230100100004","01JUN2001","30JUN2001","$89.99","60%"
"230100100004","01JUN2002","30JUN2002","$90.99","60%"
"230100100006","01JUN1999","30JUN1999","$106.99","60%"
"230100100006","01DEC1999","31DEC1999","$89.99","50%"
"230100100006","01JUN2000","30JUN2000","$107.99","60%"
"230100100006","01DEC2000","31DEC2000","$89.99","50%"
"230100100006","01JUN2001","30JUN2001","$108.99","60%"
"230100100006","01DEC2001","31DEC2001","$90.99","50%"
"230100100006","01JUN2002","30JUN2002","$109.99","60%"
"230100100006","01DEC2002","31DEC2002","$91.99","50%"
"230100100019","01FEB1999","28FEB1999","$48.99","50%"
"230100100019","01FEB2000","29FEB2000","$49.99","50%"
"230100100019","01FEB2001","28FEB2001","$50.99","50%"
"230100100019","01FEB2002","28FEB2002","$51.99","50%"
"230100100024","01JUN1999","30JUN1999","$27.99","60%"
"230100100024","01JUN2000","30JUN2000","$28.99","60%"
"230100100024","01JUN2001","30JUN2001","$28.99","60%"
"230100100024","01JUN2002","30JUN2002","$29.99","60%"
"230100100033","01JAN1999","31JAN1999","$27.99","50%"
"230100100033","01JAN2000","31JAN2000","$27.99","50%"
"230100100033","01JAN2001","31JAN2001","$28.99","50%"
"230100100033","01JAN2002","31JAN2002","$29.99","50%"
"230100100039","01DEC1999","31DEC1999","$29.99","50%"
"230100100039","01DEC2000","31DEC2000","$29.99","50%"
"230100100039","01DEC2001","31DEC2001","$30.99","50%"
"230100100039","01DEC2002","31DEC2002","$31.99","50%"
"230100100040","01DEC1999","31DEC1999","$87.99","50%"
"230100100040","01DEC2000","31DEC2000","$90.99","50%"
"230100100040","01DEC2001","31DEC2001","$93.99","50%"
"230100100040","01DEC2002","31DEC2002","$95.99","50%"
"230100100043","01JUN1999","30JUN1999","$48.99","60%"
"230100100043","01JUN2000","30JUN2000","$49.99","60%"
"230100100043","01JUN2001","30JUN2001","$50.99","60%"
"230100100043","01JUN2002","30JUN2002","$51.99","60%"
"230100100047","01DEC1999","31DEC1999","$151.99","50%"
"230100100047","01DEC2000","31DEC2000","$152.99","50%"
"230100100047","01DEC2001","31DEC2001","$160.99","50%"
"230100100047","01DEC2002","31DEC2002","$168.99","50%"
"230100200011","01AUG1999","31AUG1999","$116.99","70%"
"230100200011","01AUG2000","31AUG2000","$119.99","70%"
"230100200011","01AUG2001","31AUG2001","$121.99","70%"
"230100200011","01AUG2002","31AUG2002","$124.99","70%"
"230100200013","01DEC1999","31DEC1999","$18.99","50%"
"230100200013","01DEC2000","31DEC2000","$18.99","50%"
"230100200013","01DEC2001","31DEC2001","$18.99","50%"
"230100200013","01DEC2002","31DEC2002","$18.99","50%"
"230100200023","01DEC1999","31DEC1999","$119.99","50%"
"230100200023","01DEC2000","31DEC2000","$119.99","50%"
"230100200023","01DEC2001","31DEC2001","$123.99","50%"
"230100200023","01DEC2002","31DEC2002","$129.99","50%"
"230100200028","01AUG1999","31AUG1999","$50.99","70%"
"230100200028","01AUG2000","31AUG2000","$52.99","70%"
"230100200028","01AUG2001","31AUG2001","$55.99","70%"
"230100200028","01AUG2002","31AUG2002","$57.99","70%"
"230100200032","01AUG1999","31AUG1999","$105.99","70%"
"230100200032","01AUG2000","31AUG2000","$107.99","70%"
"230100200032","01AUG2001","31AUG2001","$109.99","70%"
"230100200032","01AUG2002","31AUG2002","$111.99","70%"
"230100200034","01JUN1999","30JUN1999","$130.99","60%"
"230100200034","01JUN2000","30JUN2000","$131.99","60%"
"230100200034","01JUN2001","30JUN2001","$133.99","60%"
"230100200034","01JUN2002","30JUN2002","$134.99","60%"
"230100200059","01JUN1999","30JUN1999","$23.99","60%"
"230100200059","01JUN2000","30JUN2000","$24.99","60%"
"230100200059","01JUN2001","30JUN2001","$25.99","60%"
"230100200059","01JUN2002","30JUN2002","$26.99","60%"
"230100200071","01MAY1999","31MAY1999","$44.99","70%"
"230100200071","01MAY2000","31MAY2000","$46.99","70%"
"230100200071","01MAY2001","31MAY2001","$48.99","70%"
"230100200071","01MAY2002","31MAY2002","$50.99","70%"
"230100400001","01FEB1999","28FEB1999","$10.99","50%"
"230100400001","01FEB2000","29FEB2000","$10.99","50%"
"230100400001","01FEB2001","28FEB2001","$10.99","50%"
"230100400001","01FEB2002","28FEB2002","$10.99","50%"
"230100400009","01FEB1999","28FEB1999","$6.99","50%"
"230100400009","01FEB2000","29FEB2000","$6.99","50%"
"230100400009","01FEB2001","28FEB2001","$6.99","50%"
"230100400009","01FEB2002","28FEB2002","$7.99","50%"
"230100400020","01JAN1999","31JAN1999","$7.99","50%"
"230100400020","01JAN2000","31JAN2000","$7.99","50%"
"230100400020","01JAN2001","31JAN2001","$8.99","50%"
"230100400020","01JAN2002","31JAN2002","$8.99","50%"
"230100400022","01FEB1999","28FEB1999","$9.99","50%"
"230100400022","01FEB2000","29FEB2000","$9.99","50%"
"230100400022","01FEB2001","28FEB2001","$9.99","50%"
"230100400022","01FEB2002","28FEB2002","$9.99","50%"
"230100400026","01DEC1999","31DEC1999","$10.99","50%"
"230100400026","01DEC2000","31DEC2000","$10.99","50%"
"230100400026","01DEC2001","31DEC2001","$11.99","50%"
"230100400026","01DEC2002","31DEC2002","$11.99","50%"
"230100400028","01DEC1999","31DEC1999","$7.99","50%"
"230100400028","01DEC2000","31DEC2000","$7.99","50%"
"230100400028","01DEC2001","31DEC2001","$7.99","50%"
"230100400028","01DEC2002","31DEC2002","$8.99","50%"
"230100500019","01AUG1999","31AUG1999","$9.99","70%"
"230100500019","01AUG2000","31AUG2000","$10.99","70%"
"230100500019","01AUG2001","31AUG2001","$10.99","70%"
"230100500019","01AUG2002","31AUG2002","$10.99","70%"
"230100500027","01AUG1999","31AUG1999","$38.99","70%"
"230100500027","01AUG2000","31AUG2000","$40.99","70%"
"230100500027","01AUG2001","31AUG2001","$42.99","70%"
"230100500027","01AUG2002","31AUG2002","$44.99","70%"
"230100500031","01MAY1999","31JUL1999","$62.99","60%"
"230100500031","01MAY2000","31JUL2000","$62.99","60%"
"230100500031","01MAY2001","31JUL2001","$63.99","60%"
"230100500031","01MAY2002","31JUL2002","$64.99","60%"
"230100500033","01MAY1999","31MAY1999","$9.99","70%"
"230100500033","01MAY2000","31MAY2000","$9.99","70%"
"230100500033","01MAY2001","31MAY2001","$9.99","70%"
"230100500033","01MAY2002","31MAY2002","$10.99","70%"
"230100500040","01MAY1999","31MAY1999","$8.99","70%"
"230100500040","01MAY2000","31MAY2000","$8.99","70%"
"230100500040","01MAY2001","31MAY2001","$8.99","70%"
"230100500040","01MAY2002","31MAY2002","$8.99","70%"
"230100500055","01JUN1999","30JUN1999","$15.99","60%"
"230100500055","01JUN2000","30JUN2000","$16.99","60%"
"230100500055","01JUN2001","30JUN2001","$17.99","60%"
"230100500055","01JUN2002","30JUN2002","$17.99","60%"
"230100500061","01JUL1999","31JUL1999","$11.99","60%"
"230100500061","01JUL2000","31JUL2000","$11.99","60%"
"230100500061","01JUL2001","31JUL2001","$11.99","60%"
"230100500061","01JUL2002","31JUL2002","$12.99","60%"
"230100500090","01MAY1999","31MAY1999","$57.99","70%"
"230100500090","01MAY2000","31MAY2000","$59.99","70%"
"230100500090","01MAY2001","31MAY2001","$60.99","70%"
"230100500090","01MAY2002","31MAY2002","$62.99","70%"
"230100500093","01JUN1999","30JUN1999","$80.99","60%"
"230100500093","01JUN2000","30JUN2000","$82.99","60%"
"230100500093","01JUN2001","30JUN2001","$83.99","60%"
"230100500093","01JUN2002","30JUN2002","$85.99","60%"
"230100600009","01JUL1999","31JUL1999","$74.99","60%"
"230100600009","01JUL2000","31JUL2000","$75.99","60%"
"230100600009","01JUL2001","31JUL2001","$76.99","60%"
"230100600009","01JUL2002","31JUL2002","$76.99","60%"
"230100700001","01MAY1999","31MAY1999","$20.99","70%"
"230100700001","01MAY2000","31MAY2000","$20.99","70%"
"230100700001","01MAY2001","31MAY2001","$22.99","70%"
"230100700001","01MAY2002","31MAY2002","$23.99","70%"
"240100100005","01DEC1999","31DEC1999","$3.99","50%"
"240100100005","01DEC2000","31DEC2000","$3.99","50%"
"240100100005","01DEC2001","31DEC2001","$3.99","50%"
"240100100005","01DEC2002","31DEC2002","$3.99","50%"
"240100100015","01JUL1999","31JUL1999","$46.99","60%"
"240100100015","01JUL2000","31JUL2000","$48.99","60%"
"240100100015","01JUL2001","31JUL2001","$50.99","60%"
"240100100015","01JUL2002","31JUL2002","$52.99","60%"
"240100100021","01JUN1999","30JUN1999","$46.99","70%"
"240100100021","01JUN2000","30JUN2000","$47.99","70%"
"240100100021","01JUN2001","30JUN2001","$48.99","70%"
"240100100021","01JUN2002","30JUN2002","$48.99","70%"
"240100100028","01JUN1999","30JUN1999","$2.99","70%"
"240100100028","01DEC1999","31DEC1999","$1.99","50%"
"240100100028","01JUN2000","30JUN2000","$2.99","70%"
"240100100028","01DEC2000","31DEC2000","$1.99","50%"
"240100100028","01JUN2001","30JUN2001","$2.99","70%"
"240100100028","01DEC2001","31DEC2001","$1.99","50%"
"240100100028","01JUN2002","30JUN2002","$2.99","70%"
"240100100028","01DEC2002","31DEC2002","$1.99","50%"
"240100100037","01JUN1999","30JUN1999","$53.99","70%"
"240100100037","01JUN2000","30JUN2000","$56.99","70%"
"240100100037","01JUN2001","30JUN2001","$59.99","70%"
"240100100037","01JUN2002","30JUN2002","$62.99","70%"
"240100100038","01JUN1999","30JUN1999","$54.99","70%"
"240100100038","01JUN2000","30JUN2000","$57.99","70%"
"240100100038","01JUN2001","30JUN2001","$60.99","70%"
"240100100038","01JUN2002","30JUN2002","$63.99","70%"
"240100100042","01JUN1999","30JUN1999","$76.99","70%"
"240100100042","01JUN2000","30JUN2000","$78.99","70%"
"240100100042","01JUN2001","30JUN2001","$79.99","70%"
"240100100042","01JUN2002","30JUN2002","$81.99","70%"
"240100100044","01JUN1999","30JUN1999","$54.99","70%"
"240100100044","01JUN2000","30JUN2000","$55.99","70%"
"240100100044","01JUN2001","30JUN2001","$56.99","70%"
"240100100044","01JUN2002","30JUN2002","$57.99","70%"
"240100100047","01AUG1999","31AUG1999","$46.99","70%"
"240100100047","01AUG2000","31AUG2000","$47.99","70%"
"240100100047","01AUG2001","31AUG2001","$47.99","70%"
"240100100047","01AUG2002","31AUG2002","$47.99","70%"
"240100100057","01AUG1999","31AUG1999","$14.99","70%"
"240100100057","01AUG2000","31AUG2000","$14.99","70%"
"240100100057","01AUG2001","31AUG2001","$14.99","70%"
"240100100057","01AUG2002","31AUG2002","$14.99","70%"
"240100100062","01AUG1999","31AUG1999","$12.99","70%"
"240100100062","01AUG2000","31AUG2000","$12.99","70%"
"240100100062","01AUG2001","31AUG2001","$13.99","70%"
"240100100062","01AUG2002","31AUG2002","$14.99","70%"
"240100100064","01JUN1999","30JUN1999","$17.99","70%"
"240100100064","01JUN2000","30JUN2000","$18.99","70%"
"240100100064","01JUN2001","30JUN2001","$18.99","70%"
"240100100064","01JUN2002","30JUN2002","$19.99","70%"
"240100100065","01JUL1999","31JUL1999","$21.99","60%"
"240100100065","01JUL2000","31JUL2000","$22.99","60%"
"240100100065","01JUL2001","31JUL2001","$24.99","60%"
"240100100065","01JUL2002","31JUL2002","$25.99","60%"
"240100100084","01AUG1999","31AUG1999","$10.99","70%"
"240100100084","01AUG2000","31AUG2000","$10.99","70%"
"240100100084","01AUG2001","31AUG2001","$11.99","70%"
"240100100084","01AUG2002","31AUG2002","$11.99","70%"
"240100100096","01JUN1999","30JUN1999","$13.99","70%"
"240100100096","01JUN2000","30JUN2000","$13.99","70%"
"240100100096","01JUN2001","30JUN2001","$14.99","70%"
"240100100096","01JUN2002","30JUN2002","$14.99","70%"
"240100100097","01JUN1999","30JUN1999","$1.99","70%"
"240100100097","01DEC1999","31DEC1999","$0.99","50%"
"240100100097","01JUN2000","30JUN2000","$1.99","70%"
"240100100097","01DEC2000","31DEC2000","$0.99","50%"
"240100100097","01JUN2001","30JUN2001","$1.99","70%"
"240100100097","01DEC2001","31DEC2001","$0.99","50%"
"240100100097","01JUN2002","30JUN2002","$1.99","70%"
"240100100097","01DEC2002","31DEC2002","$0.99","50%"
"240100100098","01JUN1999","30JUN1999","$25.99","70%"
"240100100098","01JUN2000","30JUN2000","$26.99","70%"
"240100100098","01JUN2001","30JUN2001","$28.99","70%"
"240100100098","01JUN2002","30JUN2002","$29.99","70%"
"240100100104","01JUN1999","30JUN1999","$32.99","70%"
"240100100104","01JUN2000","30JUN2000","$32.99","70%"
"240100100104","01JUN2001","30JUN2001","$32.99","70%"
"240100100104","01JUN2002","30JUN2002","$32.99","70%"
"240100100106","01JUL1999","31JUL1999","$130.99","60%"
"240100100106","01JUL2000","31JUL2000","$137.99","60%"
"240100100106","01JUL2001","31JUL2001","$144.99","60%"
"240100100106","01JUL2002","31JUL2002","$151.99","60%"
"240100100110","01DEC1999","31DEC1999","$83.99","50%"
"240100100110","01DEC2000","31DEC2000","$83.99","50%"
"240100100110","01DEC2001","31DEC2001","$87.99","50%"
"240100100110","01DEC2002","31DEC2002","$91.99","50%"
"240100100116","01DEC1999","31DEC1999","$12.99","50%"
"240100100116","01DEC2000","31DEC2000","$12.99","50%"
"240100100116","01DEC2001","31DEC2001","$12.99","50%"
"240100100116","01DEC2002","31DEC2002","$12.99","50%"
"240100100124","01JUL1999","31JUL1999","$20.99","60%"
"240100100124","01JUL2000","31JUL2000","$20.99","60%"
"240100100124","01JUL2001","31JUL2001","$20.99","60%"
"240100100124","01JUL2002","31JUL2002","$21.99","60%"
"240100100136","01JUN1999","31AUG1999","$134.99","70%"
"240100100136","01JUN2000","31AUG2000","$140.99","70%"
"240100100136","01JUN2001","31AUG2001","$147.99","70%"
"240100100136","01JUN2002","31AUG2002","$155.99","70%"
"240100100156","01AUG1999","31AUG1999","$18.99","70%"
"240100100156","01AUG2000","31AUG2000","$18.99","70%"
