"County_ID","County_Type","County_Name","Province_Type","Province_Name","Region_Name","Region_Type","State_ID","Country"
"926001532","926001","Putnam",".","","",".","9260029",""
"926001533","926001","Ralls",".","","",".","9260029",""
"926001534","926001","Randolph",".","","",".","9260029",""
"926001535","926001","Ray",".","","",".","9260029",""
"926001536","926001","Reynolds",".","","",".","9260029",""
"926001537","926001","Ripley",".","","",".","9260029",""
"926001538","926001","Saline",".","","",".","9260029",""
"926001539","926001","Schuyler",".","","",".","9260029",""
"926001540","926001","Scotland",".","","",".","9260029",""
"926001541","926001","Scott",".","","",".","9260029",""
"926001542","926001","Shannon",".","","",".","9260029",""
"926001543","926001","Shelby",".","","",".","9260029",""
"926001544","926001","St. Charles",".","","",".","9260029",""
"926001545","926001","St. Clair",".","","",".","9260029",""
"926001546","926001","St. Francois",".","","",".","9260029",""
"926001547","926001","St. Louis",".","","",".","9260029",""
"926001548","926001","St. Louis (city)",".","","",".","9260029",""
"926001549","926001","Ste. Genevieve",".","","",".","9260029",""
"926001550","926001","Stoddard",".","","",".","9260029",""
"926001551","926001","Stone",".","","",".","9260029",""
"926001552","926001","Sullivan",".","","",".","9260029",""
"926001553","926001","Taney",".","","",".","9260029",""
"926001554","926001","Texas",".","","",".","9260029",""
"926001555","926001","Vernon",".","","",".","9260029",""
"926001556","926001","Warren",".","","",".","9260029",""
"926001557","926001","Washington",".","","",".","9260029",""
"926001558","926001","Wayne",".","","",".","9260029",""
"926001559","926001","Webster",".","","",".","9260029",""
"926001560","926001","Worth",".","","",".","9260029",""
"926001561","926001","Wright",".","","",".","9260029",""
"926001562","926001","Adams",".","","",".","9260028",""
"926001563","926001","Alcorn",".","","",".","9260028",""
"926001564","926001","Amite",".","","",".","9260028",""
"926001565","926001","Attala",".","","",".","9260028",""
"926001566","926001","Benton",".","","",".","9260028",""
"926001567","926001","Bolivar",".","","",".","9260028",""
"926001568","926001","Calhoun",".","","",".","9260028",""
"926001569","926001","Carroll",".","","",".","9260028",""
"926001570","926001","Chickasaw",".","","",".","9260028",""
"926001571","926001","Choctaw",".","","",".","9260028",""
"926001572","926001","Claiborne",".","","",".","9260028",""
"926001573","926001","Clarke",".","","",".","9260028",""
"926001574","926001","Clay",".","","",".","9260028",""
"926001575","926001","Coahoma",".","","",".","9260028",""
"926001576","926001","Copiah",".","","",".","9260028",""
"926001577","926001","Covington",".","","",".","9260028",""
"926001578","926001","DeSoto",".","","",".","9260028",""
"926001579","926001","Forrest",".","","",".","9260028",""
"926001580","926001","Franklin",".","","",".","9260028",""
"926001581","926001","Greene",".","","",".","9260028",""
"926001582","926001","Grenada",".","","",".","9260028",""
"926001583","926001","Hancock",".","","",".","9260028",""
"926001584","926001","Harrison",".","","",".","9260028",""
"926001585","926001","Hinds",".","","",".","9260028",""
"926001586","926001","Holmes",".","","",".","9260028",""
"926001587","926001","Humphreys",".","","",".","9260028",""
"926001588","926001","Issaquena",".","","",".","9260028",""
"926001589","926001","Itawamba",".","","",".","9260028",""
"926001590","926001","Jackson",".","","",".","9260028",""
"926001591","926001","Jasper",".","","",".","9260028",""
"926001592","926001","Jefferson",".","","",".","9260028",""
"926001593","926001","Jefferson Davis",".","","",".","9260028",""
"926001594","926001","Jones",".","","",".","9260028",""
"926001595","926001","Kemper",".","","",".","9260028",""
"926001596","926001","Lafayette",".","","",".","9260028",""
"926001597","926001","Lamar",".","","",".","9260028",""
"926001598","926001","Lauderdale",".","","",".","9260028",""
"926001599","926001","Lawrence",".","","",".","9260028",""
"926001600","926001","Leake",".","","",".","9260028",""
"926001601","926001","Lee",".","","",".","9260028",""
"926001602","926001","Leflore",".","","",".","9260028",""
"926001603","926001","Lincoln",".","","",".","9260028",""
"926001604","926001","Lowndes",".","","",".","9260028",""
"926001605","926001","Madison",".","","",".","9260028",""
"926001606","926001","Marion",".","","",".","9260028",""
"926001607","926001","Marshall",".","","",".","9260028",""
"926001608","926001","Monroe",".","","",".","9260028",""
"926001609","926001","Montgomery",".","","",".","9260028",""
"926001610","926001","Neshoba",".","","",".","9260028",""
"926001611","926001","Newton",".","","",".","9260028",""
"926001612","926001","Noxubee",".","","",".","9260028",""
"926001613","926001","Oktibbeha",".","","",".","9260028",""
"926001614","926001","Panola",".","","",".","9260028",""
"926001615","926001","Pearl River",".","","",".","9260028",""
"926001616","926001","Perry",".","","",".","9260028",""
"926001617","926001","Pike",".","","",".","9260028",""
"926001618","926001","Pontotoc",".","","",".","9260028",""
"926001619","926001","Prentiss",".","","",".","9260028",""
"926001620","926001","Quitman",".","","",".","9260028",""
"926001621","926001","Rankin",".","","",".","9260028",""
"926001622","926001","Scott",".","","",".","9260028",""
"926001623","926001","Sharkey",".","","",".","9260028",""
"926001624","926001","Simpson",".","","",".","9260028",""
"926001625","926001","Smith",".","","",".","9260028",""
"926001626","926001","Stone",".","","",".","9260028",""
"926001627","926001","Sunflower",".","","",".","9260028",""
"926001628","926001","Tallahatchie",".","","",".","9260028",""
"926001629","926001","Tate",".","","",".","9260028",""
"926001630","926001","Tippah",".","","",".","9260028",""
"926001631","926001","Tishomingo",".","","",".","9260028",""
"926001632","926001","Tunica",".","","",".","9260028",""
"926001633","926001","Union",".","","",".","9260028",""
"926001634","926001","Walthall",".","","",".","9260028",""
"926001635","926001","Warren",".","","",".","9260028",""
"926001636","926001","Washington",".","","",".","9260028",""
"926001637","926001","Wayne",".","","",".","9260028",""
"926001638","926001","Webster",".","","",".","9260028",""
"926001639","926001","Wilkinson",".","","",".","9260028",""
"926001640","926001","Williamson",".","","",".","9260028",""
"926001641","926001","Winston",".","","",".","9260028",""
"926001642","926001","Yalobusha",".","","",".","9260028",""
"926001643","926001","Yazoo",".","","",".","9260028",""
"926001644","926001","Beaverhead",".","","",".","9260030",""
"926001645","926001","Big Horn",".","","",".","9260030",""
"926001646","926001","Blaine",".","","",".","9260030",""
"926001647","926001","Broadwater",".","","",".","9260030",""
"926001648","926001","Carbon",".","","",".","9260030",""
"926001649","926001","Carter",".","","",".","9260030",""
"926001650","926001","Cascade",".","","",".","9260030",""
"926001651","926001","Chouteau",".","","",".","9260030",""
"926001652","926001","Custer",".","","",".","9260030",""
"926001653","926001","Daniels",".","","",".","9260030",""
"926001654","926001","Dawson",".","","",".","9260030",""
"926001655","926001","Deer Lodge",".","","",".","9260030",""
"926001656","926001","Fallon",".","","",".","9260030",""
"926001657","926001","Fergus",".","","",".","9260030",""
"926001658","926001","Flathead",".","","",".","9260030",""
"926001659","926001","Gallatin",".","","",".","9260030",""
"926001660","926001","Garfield",".","","",".","9260030",""
"926001661","926001","Glacier",".","","",".","9260030",""
"926001662","926001","Golden Valley",".","","",".","9260030",""
"926001663","926001","Granite",".","","",".","9260030",""
"926001664","926001","Hill",".","","",".","9260030",""
"926001665","926001","Jefferson",".","","",".","9260030",""
"926001666","926001","Judith Basin",".","","",".","9260030",""
"926001667","926001","Lake",".","","",".","9260030",""
"926001668","926001","Lewis and Clark",".","","",".","9260030",""
"926001669","926001","Liberty",".","","",".","9260030",""
"926001670","926001","Lincoln",".","","",".","9260030",""
"926001671","926001","Madison",".","","",".","9260030",""
"926001672","926001","McCone",".","","",".","9260030",""
"926001673","926001","McKenzie",".","","",".","9260030",""
"926001674","926001","Meagher",".","","",".","9260030",""
"926001675","926001","Mineral",".","","",".","9260030",""
"926001676","926001","Missoula",".","","",".","9260030",""
"926001677","926001","Musselshell",".","","",".","9260030",""
"926001678","926001","Park",".","","",".","9260030",""
"926001679","926001","Petroleum",".","","",".","9260030",""
"926001680","926001","Phillips",".","","",".","9260030",""
"926001681","926001","Pondera",".","","",".","9260030",""
"926001682","926001","Powder River",".","","",".","9260030",""
"926001683","926001","Powell",".","","",".","9260030",""
"926001684","926001","Prairie",".","","",".","9260030",""
"926001685","926001","Ravalli",".","","",".","9260030",""
"926001686","926001","Richland",".","","",".","9260030",""
"926001687","926001","Roosevelt",".","","",".","9260030",""
"926001688","926001","Rosebud",".","","",".","9260030",""
"926001689","926001","Sanders",".","","",".","9260030",""
"926001690","926001","Sheridan",".","","",".","9260030",""
"926001691","926001","Silver Bow",".","","",".","9260030",""
"926001692","926001","Stillwater",".","","",".","9260030",""
"926001693","926001","Sweet Grass",".","","",".","9260030",""
"926001694","926001","Teton",".","","",".","9260030",""
"926001695","926001","Toole",".","","",".","9260030",""
"926001696","926001","Treasure",".","","",".","9260030",""
"926001697","926001","Valley",".","","",".","9260030",""
"926001698","926001","Wheatland",".","","",".","9260030",""
"926001699","926001","Wibaux",".","","",".","9260030",""
"926001700","926001","Yellowstone",".","","",".","9260030",""
"926001701","926001","Alamance",".","","",".","9260037",""
"926001702","926001","Alexander",".","","",".","9260037",""
"926001703","926001","Alleghany",".","","",".","9260037",""
"926001704","926001","Anson",".","","",".","9260037",""
"926001705","926001","Ashe",".","","",".","9260037",""
"926001706","926001","Avery",".","","",".","9260037",""
"926001707","926001","Beaufort",".","","",".","9260037",""
"926001708","926001","Bertie",".","","",".","9260037",""
"926001709","926001","Bladen",".","","",".","9260037",""
"926001710","926001","Brunswick",".","","",".","9260037",""
"926001711","926001","Buncombe",".","","",".","9260037",""
"926001712","926001","Burke",".","","",".","9260037",""
"926001713","926001","Cabarrus",".","","",".","9260037",""
"926001714","926001","Caldwell",".","","",".","9260037",""
"926001715","926001","Camden",".","","",".","9260037",""
"926001716","926001","Carteret",".","","",".","9260037",""
"926001717","926001","Caswell",".","","",".","9260037",""
"926001718","926001","Catawba",".","","",".","9260037",""
"926001719","926001","Chatham",".","","",".","9260037",""
"926001720","926001","Cherokee",".","","",".","9260037",""
"926001721","926001","Chowan",".","","",".","9260037",""
"926001722","926001","Clay",".","","",".","9260037",""
"926001723","926001","Cleveland",".","","",".","9260037",""
"926001724","926001","Columbus",".","","",".","9260037",""
"926001725","926001","Craven",".","","",".","9260037",""
"926001726","926001","Cumberland",".","","",".","9260037",""
"926001727","926001","Currituck",".","","",".","9260037",""
"926001728","926001","Dare",".","","",".","9260037",""
"926001729","926001","Davidson",".","","",".","9260037",""
"926001730","926001","Davie",".","","",".","9260037",""
"926001731","926001","Duplin",".","","",".","9260037",""
"926001732","926001","Durham",".","","",".","9260037",""
"926001733","926001","Edgecombe",".","","",".","9260037",""
"926001734","926001","Florence",".","","",".","9260037",""
"926001735","926001","Forsyth",".","","",".","9260037",""
"926001736","926001","Franklin",".","","",".","9260037",""
"926001737","926001","Gaston",".","","",".","9260037",""
"926001738","926001","Gates",".","","",".","9260037",""
"926001739","926001","Graham",".","","",".","9260037",""
"926001740","926001","Granville",".","","",".","9260037",""
"926001741","926001","Greene",".","","",".","9260037",""
"926001742","926001","Greenville",".","","",".","9260037",""
"926001743","926001","Guilford",".","","",".","9260037",""
"926001744","926001","Halifax",".","","",".","9260037",""
"926001745","926001","Harnett",".","","",".","9260037",""
"926001746","926001","Haywood",".","","",".","9260037",""
"926001747","926001","Henderson",".","","",".","9260037",""
"926001748","926001","Hertford",".","","",".","9260037",""
"926001749","926001","Hoke",".","","",".","9260037",""
"926001750","926001","Hyde",".","","",".","9260037",""
"926001751","926001","Iredell",".","","",".","9260037",""
"926001752","926001","Jackson",".","","",".","9260037",""
"926001753","926001","Johnston",".","","",".","9260037",""
"926001754","926001","Jones",".","","",".","9260037",""
"926001755","926001","Lee",".","","",".","9260037",""
"926001756","926001","Lenoir",".","","",".","9260037",""
"926001757","926001","Lincoln",".","","",".","9260037",""
"926001758","926001","Macon",".","","",".","9260037",""
"926001759","926001","Madison",".","","",".","9260037",""
"926001760","926001","Marlboro",".","","",".","9260037",""
"926001761","926001","Martin",".","","",".","9260037",""
"926001762","926001","McDowell",".","","",".","9260037",""
"926001763","926001","Mecklenburg",".","","",".","9260037",""
"926001764","926001","Mitchell",".","","",".","9260037",""
"926001765","926001","Montgomery",".","","",".","9260037",""
"926001766","926001","Moore",".","","",".","9260037",""
"926001767","926001","Nash",".","","",".","9260037",""
"926001768","926001","New Hanover",".","","",".","9260037",""
"926001769","926001","Northampton",".","","",".","9260037",""
"926001770","926001","Onslow",".","","",".","9260037",""
"926001771","926001","Orange",".","","",".","9260037",""
"926001772","926001","Pamlico",".","","",".","9260037",""
"926001773","926001","Pasquotank",".","","",".","9260037",""
"926001774","926001","Pender",".","","",".","9260037",""
"926001775","926001","Perquimans",".","","",".","9260037",""
"926001776","926001","Person",".","","",".","9260037",""
"926001777","926001","Pitt",".","","",".","9260037",""
"926001778","926001","Polk",".","","",".","9260037",""
"926001779","926001","Randolph",".","","",".","9260037",""
"926001780","926001","Richmond",".","","",".","9260037",""
"926001781","926001","Roanoke (city)",".","","",".","9260037",""
"926001782","926001","Robeson",".","","",".","9260037",""
"926001783","926001","Rockingham",".","","",".","9260037",""
"926001784","926001","Rowan",".","","",".","9260037",""
"926001785","926001","Rutherford",".","","",".","9260037",""
"926001786","926001","Sampson",".","","",".","9260037",""
"926001787","926001","Scotland",".","","",".","9260037",""
"926001788","926001","Stanly",".","","",".","9260037",""
"926001789","926001","Stokes",".","","",".","9260037",""
"926001790","926001","Surry",".","","",".","9260037",""
"926001791","926001","Swain",".","","",".","9260037",""
"926001792","926001","Transylvania",".","","",".","9260037",""
"926001793","926001","Tyrrell",".","","",".","9260037",""
"926001794","926001","Union",".","","",".","9260037",""
"926001795","926001","Vance",".","","",".","9260037",""
"926001796","926001","Wake",".","","",".","9260037",""
"926001797","926001","Warren",".","","",".","9260037",""
"926001798","926001","Washington",".","","",".","9260037",""
"926001799","926001","Watauga",".","","",".","9260037",""
"926001800","926001","Wayne",".","","",".","9260037",""
"926001801","926001","Wilkes",".","","",".","9260037",""
"926001802","926001","Wilson",".","","",".","9260037",""
"926001803","926001","Yadkin",".","","",".","9260037",""
"926001804","926001","Yancey",".","","",".","9260037",""
"926001805","926001","York",".","","",".","9260037",""
"926001806","926001","Adams",".","","",".","9260038",""
"926001807","926001","Barnes",".","","",".","9260038",""
"926001808","926001","Benson",".","","",".","9260038",""
"926001809","926001","Billings",".","","",".","9260038",""
"926001810","926001","Bottineau",".","","",".","9260038",""
"926001811","926001","Bowman",".","","",".","9260038",""
"926001812","926001","Burke",".","","",".","9260038",""
"926001813","926001","Burleigh",".","","",".","9260038",""
"926001814","926001","Cass",".","","",".","9260038",""
"926001815","926001","Cavalier",".","","",".","9260038",""
"926001816","926001","Dickey",".","","",".","9260038",""
"926001817","926001","Divide",".","","",".","9260038",""
"926001818","926001","Dunn",".","","",".","9260038",""
"926001819","926001","Eddy",".","","",".","9260038",""
"926001820","926001","Emmons",".","","",".","9260038",""
"926001821","926001","Foster",".","","",".","9260038",""
"926001822","926001","Golden Valley",".","","",".","9260038",""
"926001823","926001","Grand Forks",".","","",".","9260038",""
"926001824","926001","Grant",".","","",".","9260038",""
"926001825","926001","Griggs",".","","",".","9260038",""
"926001826","926001","Hettinger",".","","",".","9260038",""
"926001827","926001","Kidder",".","","",".","9260038",""
"926001828","926001","LaMoure",".","","",".","9260038",""
"926001829","926001","Logan",".","","",".","9260038",""
"926001830","926001","McHenry",".","","",".","9260038",""
"926001831","926001","McIntosh",".","","",".","9260038",""
"926001832","926001","McKenzie",".","","",".","9260038",""
"926001833","926001","McLean",".","","",".","9260038",""
"926001834","926001","McPherson",".","","",".","9260038",""
"926001835","926001","Mercer",".","","",".","9260038",""
"926001836","926001","Morton",".","","",".","9260038",""
"926001837","926001","Mountrail",".","","",".","9260038",""
"926001838","926001","Nelson",".","","",".","9260038",""
"926001839","926001","Oliver",".","","",".","9260038",""
"926001840","926001","Pembina",".","","",".","9260038",""
"926001841","926001","Pierce",".","","",".","9260038",""
"926001842","926001","Ramsey",".","","",".","9260038",""
"926001843","926001","Ransom",".","","",".","9260038",""
"926001844","926001","Renville",".","","",".","9260038",""
"926001845","926001","Richland",".","","",".","9260038",""
"926001846","926001","Rolette",".","","",".","9260038",""
"926001847","926001","Sargent",".","","",".","9260038",""
"926001848","926001","Sheridan",".","","",".","9260038",""
"926001849","926001","Sioux",".","","",".","9260038",""
"926001850","926001","Slope",".","","",".","9260038",""
"926001851","926001","Stark",".","","",".","9260038",""
"926001852","926001","Steele",".","","",".","9260038",""
"926001853","926001","Stutsman",".","","",".","9260038",""
"926001854","926001","Towner",".","","",".","9260038",""
"926001855","926001","Traill",".","","",".","9260038",""
"926001856","926001","Walsh",".","","",".","9260038",""
"926001857","926001","Ward",".","","",".","9260038",""
"926001858","926001","Wells",".","","",".","9260038",""
"926001859","926001","Williams",".","","",".","9260038",""
"926001860","926001","Adams",".","","",".","9260031",""
"926001861","926001","Antelope",".","","",".","9260031",""
"926001862","926001","Arthur",".","","",".","9260031",""
"926001863","926001","Banner",".","","",".","9260031",""
"926001864","926001","Blaine",".","","",".","9260031",""
"926001865","926001","Boone",".","","",".","9260031",""
"926001866","926001","Box Butte",".","","",".","9260031",""
"926001867","926001","Boyd",".","","",".","9260031",""
"926001868","926001","Brown",".","","",".","9260031",""
"926001869","926001","Buffalo",".","","",".","9260031",""
"926001870","926001","Burt",".","","",".","9260031",""
"926001871","926001","Butler",".","","",".","9260031",""
"926001872","926001","Cass",".","","",".","9260031",""
"926001873","926001","Cedar",".","","",".","9260031",""
"926001874","926001","Chase",".","","",".","9260031",""
"926001875","926001","Cherry",".","","",".","9260031",""
"926001876","926001","Cheyenne",".","","",".","9260031",""
"926001877","926001","Clay",".","","",".","9260031",""
"926001878","926001","Colfax",".","","",".","9260031",""
"926001879","926001","Cuming",".","","",".","9260031",""
"926001880","926001","Custer",".","","",".","9260031",""
"926001881","926001","Dakota",".","","",".","9260031",""
"926001882","926001","Dawes",".","","",".","9260031",""
"926001883","926001","Dawson",".","","",".","9260031",""
"926001884","926001","Deuel",".","","",".","9260031",""
"926001885","926001","Dixon",".","","",".","9260031",""
"926001886","926001","Dodge",".","","",".","9260031",""
"926001887","926001","Douglas",".","","",".","9260031",""
"926001888","926001","Dundy",".","","",".","9260031",""
"926001889","926001","Fillmore",".","","",".","9260031",""
"926001890","926001","Franklin",".","","",".","9260031",""
"926001891","926001","Frontier",".","","",".","9260031",""
"926001892","926001","Furnas",".","","",".","9260031",""
"926001893","926001","Gage",".","","",".","9260031",""
"926001894","926001","Garden",".","","",".","9260031",""
"926001895","926001","Garfield",".","","",".","9260031",""
"926001896","926001","Gosper",".","","",".","9260031",""
"926001897","926001","Grant",".","","",".","9260031",""
"926001898","926001","Greeley",".","","",".","9260031",""
"926001899","926001","Hall",".","","",".","9260031",""
"926001900","926001","Hamilton",".","","",".","9260031",""
"926001901","926001","Harlan",".","","",".","9260031",""
"926001902","926001","Hayes",".","","",".","9260031",""
"926001903","926001","Hitchcock",".","","",".","9260031",""
"926001904","926001","Holt",".","","",".","9260031",""
"926001905","926001","Hooker",".","","",".","9260031",""
"926001906","926001","Howard",".","","",".","9260031",""
"926001907","926001","Jefferson",".","","",".","9260031",""
"926001908","926001","Johnson",".","","",".","9260031",""
"926001909","926001","Kearney",".","","",".","9260031",""
"926001910","926001","Keith",".","","",".","9260031",""
"926001911","926001","Keya Paha",".","","",".","9260031",""
"926001912","926001","Kimball",".","","",".","9260031",""
"926001913","926001","Knox",".","","",".","9260031",""
"926001914","926001","Lancaster",".","","",".","9260031",""
"926001915","926001","Lincoln",".","","",".","9260031",""
"926001916","926001","Logan",".","","",".","9260031",""
"926001917","926001","Loup",".","","",".","9260031",""
"926001918","926001","Madison",".","","",".","9260031",""
"926001919","926001","McPherson",".","","",".","9260031",""
"926001920","926001","Merrick",".","","",".","9260031",""
"926001921","926001","Morrill",".","","",".","9260031",""
"926001922","926001","Nance",".","","",".","9260031",""
"926001923","926001","Nemaha",".","","",".","9260031",""
"926001924","926001","Nuckolls",".","","",".","9260031",""
"926001925","926001","Otoe",".","","",".","9260031",""
"926001926","926001","Pawnee",".","","",".","9260031",""
"926001927","926001","Perkins",".","","",".","9260031",""
"926001928","926001","Phelps",".","","",".","9260031",""
"926001929","926001","Pierce",".","","",".","9260031",""
"926001930","926001","Platte",".","","",".","9260031",""
"926001931","926001","Polk",".","","",".","9260031",""
"926001932","926001","Red Willow",".","","",".","9260031",""
"926001933","926001","Richardson",".","","",".","9260031",""
"926001934","926001","Rock",".","","",".","9260031",""
"926001935","926001","Saline",".","","",".","9260031",""
"926001936","926001","Sarpy",".","","",".","9260031",""
"926001937","926001","Saunders",".","","",".","9260031",""
"926001938","926001","Scotts Bluff",".","","",".","9260031",""
"926001939","926001","Seward",".","","",".","9260031",""
"926001940","926001","Sheridan",".","","",".","9260031",""
"926001941","926001","Sherman",".","","",".","9260031",""
"926001942","926001","Sioux",".","","",".","9260031",""
"926001943","926001","Stanton",".","","",".","9260031",""
"926001944","926001","Thayer",".","","",".","9260031",""
"926001945","926001","Thomas",".","","",".","9260031",""
"926001946","926001","Thurston",".","","",".","9260031",""
"926001947","926001","Valley",".","","",".","9260031",""
"926001948","926001","Washington",".","","",".","9260031",""
"926001949","926001","Wayne",".","","",".","9260031",""
"926001950","926001","Webster",".","","",".","9260031",""
"926001951","926001","Wheeler",".","","",".","9260031",""
"926001952","926001","York",".","","",".","9260031",""
"926001953","926001","Belknap",".","","",".","9260033",""
"926001954","926001","Carroll",".","","",".","9260033",""
"926001955","926001","Cheshire",".","","",".","9260033",""
"926001956","926001","Coos",".","","",".","9260033",""
"926001957","926001","Essex",".","","",".","9260033",""
"926001958","926001","Grafton",".","","",".","9260033",""
"926001959","926001","Hillsborough",".","","",".","9260033",""
"926001960","926001","Merrimack",".","","",".","9260033",""
"926001961","926001","Rockingham",".","","",".","9260033",""
"926001962","926001","Strafford",".","","",".","9260033",""
"926001963","926001","Sullivan",".","","",".","9260033",""
"926001964","926001","Atlantic",".","","",".","9260034",""
"926001965","926001","Bergen",".","","",".","9260034",""
"926001966","926001","Bucks",".","","",".","9260034",""
"926001967","926001","Burlington",".","","",".","9260034",""
"926001968","926001","Camden",".","","",".","9260034",""
"926001969","926001","Cape May",".","","",".","9260034",""
"926001970","926001","Cumberland",".","","",".","9260034",""
"926001971","926001","Essex",".","","",".","9260034",""
"926001972","926001","Gloucester",".","","",".","9260034",""
"926001973","926001","Hudson",".","","",".","9260034",""
"926001974","926001","Hunterdon",".","","",".","9260034",""
"926001975","926001","Kent",".","","",".","9260034",""
"926001976","926001","Mercer",".","","",".","9260034",""
"926001977","926001","Middlesex",".","","",".","9260034",""
"926001978","926001","Monmouth",".","","",".","9260034",""
"926001979","926001","Morris",".","","",".","9260034",""
"926001980","926001","Ocean",".","","",".","9260034",""
"926001981","926001","Passaic",".","","",".","9260034",""
"926001982","926001","Salem",".","","",".","9260034",""
"926001983","926001","Somerset",".","","",".","9260034",""
"926001984","926001","Sussex",".","","",".","9260034",""
"926001985","926001","Union",".","","",".","9260034",""
"926001986","926001","Warren",".","","",".","9260034",""
"926001987","926001","Bernalillo",".","","",".","9260035",""
"926001988","926001","Bexar",".","","",".","9260035",""
"926001989","926001","Catron",".","","",".","9260035",""
"926001990","926001","Chaves",".","","",".","9260035",""
"926001991","926001","Cibola",".","","",".","9260035",""
"926001992","926001","Colfax",".","","",".","9260035",""
"926001993","926001","Culberson",".","","",".","9260035",""
"926001994","926001","Curry",".","","",".","9260035",""
"926001995","926001","DeBaca",".","","",".","9260035",""
"926001996","926001","Dona Ana",".","","",".","9260035",""
"926001997","926001","Eddy",".","","",".","9260035",""
"926001998","926001","Grant",".","","",".","9260035",""
"926001999","926001","Guadalupe",".","","",".","9260035",""
"926002000","926001","Harding",".","","",".","9260035",""
"926002001","926001","Hidalgo",".","","",".","9260035",""
"926002002","926001","Lea",".","","",".","9260035",""
"926002003","926001","Lincoln",".","","",".","9260035",""
"926002004","926001","Los Alamos",".","","",".","9260035",""
"926002005","926001","Luna",".","","",".","9260035",""
"926002006","926001","McKinley",".","","",".","9260035",""
"926002007","926001","Mora",".","","",".","9260035",""
"926002008","926001","Otero",".","","",".","9260035",""
"926002009","926001","Quay",".","","",".","9260035",""
"926002010","926001","Rio Arriba",".","","",".","9260035",""
"926002011","926001","Roosevelt",".","","",".","9260035",""
"926002012","926001","San Juan",".","","",".","9260035",""
"926002013","926001","San Miguel",".","","",".","9260035",""
"926002014","926001","Sandoval",".","","",".","9260035",""
"926002015","926001","Santa Fe",".","","",".","9260035",""
"926002016","926001","Sierra",".","","",".","9260035",""
"926002017","926001","Socorro",".","","",".","9260035",""
"926002018","926001","Taos",".","","",".","9260035",""
"926002019","926001","Torrance",".","","",".","9260035",""
"926002020","926001","Union",".","","",".","9260035",""
"926002021","926001","Valencia",".","","",".","9260035",""
"926002022","926001","Carson City",".","","",".","9260032",""
"926002023","926001","Churchill",".","","",".","9260032",""
"926002024","926001","Clark",".","","",".","9260032",""
"926002025","926001","Douglas",".","","",".","9260032",""
"926002026","926001","Elko",".","","",".","9260032",""
"926002027","926001","Esmeralda",".","","",".","9260032",""
"926002028","926001","Eureka",".","","",".","9260032",""
"926002029","926001","Humboldt",".","","",".","9260032",""
"926002030","926001","Lincoln",".","","",".","9260032",""
"926002031","926001","Lyon",".","","",".","9260032",""
"926002032","926001","Malheur",".","","",".","9260032",""
"926002033","926001","Mineral",".","","",".","9260032",""
"926002034","926001","Nye",".","","",".","9260032",""
"926002035","926001","Pershing",".","","",".","9260032",""
"926002036","926001","Storey",".","","",".","9260032",""
"926002037","926001","Washoe",".","","",".","9260032",""
"926002038","926001","White Pine",".","","",".","9260032",""
"926002039","926001","Albany",".","","",".","9260036",""
"926002040","926001","Allegany",".","","",".","9260036",""
"926002041","926001","Bradford",".","","",".","9260036",""
"926002042","926001","Bronx",".","","",".","9260036",""
"926002043","926001","Broome",".","","",".","9260036",""
"926002044","926001","Cattaraugus",".","","",".","9260036",""
"926002045","926001","Cayuga",".","","",".","9260036",""
"926002046","926001","Chautauqua",".","","",".","9260036",""
"926002047","926001","Chemung",".","","",".","9260036",""
"926002048","926001","Chenango",".","","",".","9260036",""
"926002049","926001","Clinton",".","","",".","9260036",""
"926002050","926001","Columbia",".","","",".","9260036",""
"926002051","926001","Cortland",".","","",".","9260036",""
"926002052","926001","Delaware",".","","",".","9260036",""
"926002053","926001","Dutchess",".","","",".","9260036",""
"926002054","926001","Erie",".","","",".","9260036",""
"926002055","926001","Essex",".","","",".","9260036",""
"926002056","926001","Franklin",".","","",".","9260036",""
"926002057","926001","Fulton",".","","",".","9260036",""
"926002058","926001","Genesee",".","","",".","9260036",""
"926002059","926001","Greene",".","","",".","9260036",""
"926002060","926001","Hamilton",".","","",".","9260036",""
"926002061","926001","Herkimer",".","","",".","9260036",""
"926002062","926001","Jefferson",".","","",".","9260036",""
"926002063","926001","Kings",".","","",".","9260036",""
"926002064","926001","Lewis",".","","",".","9260036",""
"926002065","926001","Livingston",".","","",".","9260036",""
"926002066","926001","Madison",".","","",".","9260036",""
"926002067","926001","McKean",".","","",".","9260036",""
"926002068","926001","Monroe",".","","",".","9260036",""
"926002069","926001","Montgomery",".","","",".","9260036",""
"926002070","926001","Nassau",".","","",".","9260036",""
"926002071","926001","New York",".","","",".","9260036",""
"926002072","926001","Niagara",".","","",".","9260036",""
"926002073","926001","Oneida",".","","",".","9260036",""
"926002074","926001","Onondaga",".","","",".","9260036",""
"926002075","926001","Ontario",".","","",".","9260036",""
"926002076","926001","Orange",".","","",".","9260036",""
"926002077","926001","Orleans",".","","",".","9260036",""
"926002078","926001","Oswego",".","","",".","9260036",""
"926002079","926001","Otsego",".","","",".","9260036",""
"926002080","926001","Pike",".","","",".","9260036",""
"926002081","926001","Putnam",".","","",".","9260036",""
"926002082","926001","Queens",".","","",".","9260036",""
"926002083","926001","Rensselaer",".","","",".","9260036",""
"926002084","926001","Richmond",".","","",".","9260036",""
"926002085","926001","Rockland",".","","",".","9260036",""
"926002086","926001","Saratoga",".","","",".","9260036",""
"926002087","926001","Schenectady",".","","",".","9260036",""
