"Product_ID","Start_Date","End_Date","Unit_Cost_Price","Unit_Sales_Price","Factor"
"220101400380","31JAN2000","13FEB2001","$42.25","$93.00","1.05"
"220101400380","14FEB2001","28FEB2002","$43.50","$95.70","1.03"
"220101400380","01MAR2002","31DEC9999","$43.90","$96.60","1.01"
"220101400381","01JAN1998","21JAN1999","$25.45","$50.30","1.00"
"220101400381","22JAN1999","11FEB2000","$25.45","$50.30","1.00"
"220101400381","12FEB2000","03MAR2001","$25.45","$50.30","1.00"
"220101400381","04MAR2001","24MAR2002","$25.45","$50.30","1.00"
"220101400381","25MAR2002","31DEC9999","$25.45","$50.30","1.00"
"220101400382","01JAN1998","12JAN1999","$21.45","$47.00","1.05"
"220101400382","13JAN1999","24JAN2000","$22.30","$48.80","1.04"
"220101400382","25JAN2000","04FEB2001","$23.15","$50.70","1.04"
"220101400382","05FEB2001","16FEB2002","$23.60","$51.70","1.02"
"220101400382","17FEB2002","31DEC9999","$23.80","$52.20","1.01"
"220101400383","01JAN1998","15DEC1998","$23.95","$48.00","1.02"
"220101400383","16DEC1998","29NOV1999","$24.40","$48.90","1.02"
"220101400383","30NOV1999","12NOV2000","$24.85","$49.80","1.02"
"220101400383","13NOV2000","27OCT2001","$25.05","$50.20","1.01"
"220101400383","28OCT2001","11OCT2002","$25.05","$50.20","1.00"
"220101400383","12OCT2002","31DEC9999","$25.05","$50.20","1.00"
"220101400384","01JAN1998","28DEC1998","$30.10","$60.30","1.04"
"220101400384","29DEC1998","25DEC1999","$31.00","$62.10","1.03"
"220101400384","26DEC1999","21DEC2000","$31.60","$63.30","1.02"
"220101400384","22DEC2000","18DEC2001","$31.90","$63.90","1.01"
"220101400384","19DEC2001","31DEC9999","$31.90","$63.90","1.00"
"220101400385","01JAN1998","19NOV1998","$12.35","$24.80","1.04"
"220101400385","20NOV1998","08OCT1999","$12.80","$25.70","1.04"
"220101400385","09OCT1999","26AUG2000","$13.15","$26.40","1.03"
"220101400385","27AUG2000","15JUL2001","$13.40","$26.90","1.02"
"220101400385","16JUL2001","03JUN2002","$13.40","$26.90","1.00"
"220101400385","04JUN2002","31DEC9999","$13.40","$26.90","1.00"
"220101400386","01JAN1998","01JAN1999","$75.90","$166.10","1.04"
"220101400386","02JAN1999","02JAN2000","$78.15","$171.00","1.03"
"220101400386","03JAN2000","02JAN2001","$80.45","$176.10","1.03"
"220101400386","03JAN2001","03JAN2002","$81.25","$177.80","1.01"
"220101400386","04JAN2002","31DEC9999","$81.25","$177.80","1.00"
"220101400387","01JAN1998","07DEC1998","$5.80","$12.50","1.01"
"220101400387","08DEC1998","13NOV1999","$5.85","$12.60","1.01"
"220101400387","14NOV1999","19OCT2000","$5.85","$12.60","1.00"
"220101400387","20OCT2000","25SEP2001","$5.85","$12.60","1.00"
"220101400387","26SEP2001","01SEP2002","$5.85","$12.60","1.00"
"220101400387","02SEP2002","31DEC9999","$5.85","$12.60","1.00"
"220101400388","01JAN1998","31DEC9999","$6.85","$13.80","1.00"
"220101400389","01JAN1998","13NOV1998","$27.55","$60.50","1.05"
"220101400389","14NOV1998","26SEP1999","$28.90","$63.50","1.05"
"220101400389","27SEP1999","08AUG2000","$30.30","$66.60","1.05"
"220101400389","09AUG2000","21JUN2001","$31.80","$69.90","1.05"
"220101400389","22JUN2001","04MAY2002","$32.75","$71.90","1.03"
"220101400389","05MAY2002","31DEC9999","$33.40","$73.30","1.02"
"220101400390","01JAN1998","15JAN1999","$19.15","$38.40","1.05"
"220101400390","16JAN1999","30JAN2000","$19.90","$39.90","1.04"
"220101400390","31JAN2000","13FEB2001","$20.45","$41.00","1.03"
"220101400390","14FEB2001","28FEB2002","$20.85","$41.80","1.02"
"220101400390","01MAR2002","31DEC9999","$21.05","$42.20","1.01"
"220101400391","01JAN1998","09DEC1998","$46.95","$102.90","1.05"
"220101400391","10DEC1998","17NOV1999","$48.80","$107.00","1.04"
"220101400391","18NOV1999","25OCT2000","$50.75","$111.20","1.04"
"220101400391","26OCT2000","03OCT2001","$51.75","$113.40","1.02"
"220101400391","04OCT2001","11SEP2002","$52.25","$114.50","1.01"
"220101400391","12SEP2002","31DEC9999","$52.25","$114.50","1.00"
"220101400392","01JAN1998","02NOV1998","$45.15","$99.30","1.04"
"220101400392","03NOV1998","04SEP1999","$46.50","$102.20","1.03"
"220101400392","05SEP1999","06JUL2000","$47.40","$104.20","1.02"
"220101400392","07JUL2000","08MAY2001","$47.85","$105.20","1.01"
"220101400392","09MAY2001","10MAR2002","$47.85","$105.20","1.00"
"220101400392","11MAR2002","31DEC9999","$47.85","$105.20","1.00"
"220101400393","01JAN1998","10DEC1998","$43.45","$95.50","1.05"
"220101400393","11DEC1998","19NOV1999","$45.60","$100.20","1.05"
"220101400393","20NOV1999","28OCT2000","$47.85","$105.20","1.05"
"220101400393","29OCT2000","07OCT2001","$49.75","$109.40","1.04"
"220101400393","08OCT2001","16SEP2002","$50.70","$111.50","1.02"
"220101400393","17SEP2002","31DEC9999","$51.20","$112.60","1.01"
"220101400394","01JAN1998","03JAN1999","$42.60","$94.80","1.03"
"220101400394","04JAN1999","06JAN2000","$43.85","$97.60","1.03"
"220101400394","07JAN2000","08JAN2001","$45.15","$100.50","1.03"
"220101400394","09JAN2001","11JAN2002","$46.05","$102.50","1.02"
"220101400394","12JAN2002","31DEC9999","$46.05","$102.50","1.00"
"220101400395","01JAN1998","30JAN1999","$37.20","$81.50","1.04"
"220101400395","31JAN1999","29FEB2000","$38.30","$83.90","1.03"
"220101400395","01MAR2000","30MAR2001","$39.40","$86.40","1.03"
"220101400395","31MAR2001","29APR2002","$40.15","$88.10","1.02"
"220101400395","30APR2002","31DEC9999","$40.15","$88.10","1.00"
"220101400396","01JAN1998","03FEB1999","$99.80","$219.20","1.03"
"220101400396","04FEB1999","08MAR2000","$102.75","$225.70","1.03"
"220101400396","09MAR2000","11APR2001","$105.80","$232.40","1.03"
"220101400396","12APR2001","15MAY2002","$107.90","$237.00","1.02"
"220101400396","16MAY2002","31DEC9999","$107.90","$237.00","1.00"
"220101400397","01JAN1998","28DEC1998","$17.15","$36.80","1.04"
"220101400397","29DEC1998","25DEC1999","$17.80","$38.20","1.04"
"220101400397","26DEC1999","21DEC2000","$18.50","$39.70","1.04"
"220101400397","22DEC2000","18DEC2001","$19.05","$40.80","1.03"
"220101400397","19DEC2001","31DEC9999","$19.40","$41.60","1.02"
"220101400398","01JAN1998","23DEC1998","$22.60","$49.60","1.04"
"220101400398","24DEC1998","15DEC1999","$23.25","$51.00","1.03"
"220101400398","16DEC1999","06DEC2000","$23.90","$52.50","1.03"
"220101400398","07DEC2000","28NOV2001","$24.35","$53.50","1.02"
"220101400398","29NOV2001","20NOV2002","$24.55","$54.00","1.01"
"220101400398","21NOV2002","31DEC9999","$24.55","$54.00","1.00"
"220101400399","01JAN1998","08NOV1998","$26.55","$58.10","1.05"
"220101400399","09NOV1998","16SEP1999","$27.60","$60.40","1.04"
"220101400399","17SEP1999","24JUL2000","$28.70","$62.80","1.04"
"220101400399","25JUL2000","01JUN2001","$29.55","$64.60","1.03"
"220101400399","02JUN2001","09APR2002","$30.10","$65.80","1.02"
"220101400399","10APR2002","31DEC9999","$30.10","$65.80","1.00"
"220101400400","01JAN1998","25NOV1998","$30.05","$66.00","1.05"
"220101400400","26NOV1998","20OCT1999","$31.25","$68.60","1.04"
"220101400400","21OCT1999","13SEP2000","$32.50","$71.30","1.04"
"220101400400","14SEP2000","08AUG2001","$33.45","$73.40","1.03"
"220101400400","09AUG2001","03JUL2002","$33.75","$74.10","1.01"
"220101400400","04JUL2002","31DEC9999","$33.75","$74.10","1.00"
"220101400401","01JAN1998","08DEC1998","$20.60","$45.20","1.05"
"220101400401","09DEC1998","15NOV1999","$21.60","$47.40","1.05"
"220101400401","16NOV1999","22OCT2000","$22.65","$49.70","1.05"
"220101400401","23OCT2000","29SEP2001","$23.55","$51.60","1.04"
"220101400401","30SEP2001","06SEP2002","$24.00","$52.60","1.02"
"220101400401","07SEP2002","31DEC9999","$24.20","$53.10","1.01"
"220101400402","01JAN1998","13NOV1998","$33.00","$69.90","1.04"
"220101400402","14NOV1998","26SEP1999","$34.30","$72.60","1.04"
"220101400402","27SEP1999","08AUG2000","$35.65","$75.50","1.04"
"220101400402","09AUG2000","21JUN2001","$36.70","$77.70","1.03"
"220101400402","22JUN2001","04MAY2002","$37.40","$79.20","1.02"
"220101400402","05MAY2002","31DEC9999","$37.75","$79.90","1.01"
"220101400403","01JAN1998","27JAN1999","$17.25","$34.60","1.04"
"220101400403","28JAN1999","23FEB2000","$17.90","$35.90","1.04"
"220101400403","24FEB2000","21MAR2001","$18.40","$36.90","1.03"
"220101400403","22MAR2001","17APR2002","$18.75","$37.60","1.02"
"220101400403","18APR2002","31DEC9999","$18.75","$37.60","1.00"
"220101400404","01JAN1998","03JAN1999","$40.85","$81.80","1.04"
"220101400404","04JAN1999","06JAN2000","$42.45","$85.00","1.04"
"220101400404","07JAN2000","08JAN2001","$43.70","$87.50","1.03"
"220101400404","09JAN2001","11JAN2002","$44.10","$88.30","1.01"
"220101400404","12JAN2002","31DEC9999","$44.10","$88.30","1.00"
"220101400405","01JAN1998","31JAN1999","$35.40","$70.90","1.05"
"220101400405","01FEB1999","02MAR2000","$36.80","$73.70","1.04"
"220101400405","03MAR2000","02APR2001","$38.25","$76.60","1.04"
"220101400405","03APR2001","03MAY2002","$39.35","$78.80","1.03"
"220101400405","04MAY2002","31DEC9999","$40.10","$80.30","1.02"
"220101400406","01JAN1998","12DEC1998","$52.80","$105.70","1.02"
"220101400406","13DEC1998","23NOV1999","$53.85","$107.80","1.02"
"220101400406","24NOV1999","03NOV2000","$54.90","$109.90","1.02"
"220101400406","04NOV2000","15OCT2001","$54.90","$109.90","1.00"
"220101400406","16OCT2001","26SEP2002","$54.90","$109.90","1.00"
"220101400406","27SEP2002","31DEC9999","$54.90","$109.90","1.00"
"220101400407","01JAN1998","21NOV1998","$19.70","$39.50","1.05"
"220101400407","22NOV1998","12OCT1999","$20.45","$41.00","1.04"
"220101400407","13OCT1999","01SEP2000","$21.05","$42.20","1.03"
"220101400407","02SEP2000","23JUL2001","$21.45","$43.00","1.02"
"220101400407","24JUL2001","13JUN2002","$21.45","$43.00","1.00"
"220101400407","14JUN2002","31DEC9999","$21.45","$43.00","1.00"
"220101400408","01JAN1998","17JAN1999","$16.05","$32.20","1.05"
"220101400408","18JAN1999","03FEB2000","$16.65","$33.40","1.04"
"220101400408","04FEB2000","19FEB2001","$17.30","$34.70","1.04"
"220101400408","20FEB2001","08MAR2002","$17.60","$35.30","1.02"
"220101400408","09MAR2002","31DEC9999","$17.75","$35.60","1.01"
"220101400409","01JAN1998","12JAN1999","$66.70","$146.70","1.05"
"220101400409","13JAN1999","24JAN2000","$70.00","$154.00","1.05"
"220101400409","25JAN2000","04FEB2001","$72.80","$160.10","1.04"
"220101400409","05FEB2001","16FEB2002","$74.95","$164.90","1.03"
"220101400409","17FEB2002","31DEC9999","$75.65","$166.50","1.01"
"220101400410","01JAN1998","14NOV1998","$25.75","$51.60","1.04"
"220101400410","15NOV1998","28SEP1999","$26.75","$53.60","1.04"
"220101400410","29SEP1999","11AUG2000","$27.80","$55.70","1.04"
"220101400410","12AUG2000","25JUN2001","$28.90","$57.90","1.04"
"220101400410","26JUN2001","09MAY2002","$29.75","$59.60","1.03"
"220101400410","10MAY2002","31DEC9999","$30.30","$60.70","1.02"
"220101400411","01JAN1998","30DEC1998","$19.75","$39.60","1.04"
"220101400411","31DEC1998","29DEC1999","$20.30","$40.70","1.03"
"220101400411","30DEC1999","27DEC2000","$20.70","$41.50","1.02"
"220101400411","28DEC2000","26DEC2001","$20.70","$41.50","1.00"
"220101400411","27DEC2001","31DEC9999","$20.70","$41.50","1.00"
"220101400412","01JAN1998","28NOV1998","$23.80","$47.70","1.05"
"220101400412","29NOV1998","26OCT1999","$24.75","$49.60","1.04"
"220101400412","27OCT1999","22SEP2000","$25.70","$51.50","1.04"
"220101400412","23SEP2000","20AUG2001","$26.45","$53.00","1.03"
"220101400412","21AUG2001","18JUL2002","$26.95","$54.00","1.02"
"220101400412","19JUL2002","31DEC9999","$26.95","$54.00","1.00"
"220101400413","01JAN1998","25DEC1998","$9.60","$19.30","1.04"
"220101400413","26DEC1998","19DEC1999","$9.85","$19.80","1.03"
"220101400413","20DEC1999","12DEC2000","$10.10","$20.30","1.03"
"220101400413","13DEC2000","06DEC2001","$10.30","$20.70","1.02"
"220101400413","07DEC2001","30NOV2002","$10.40","$20.90","1.01"
"220101400413","01DEC2002","31DEC9999","$10.40","$20.90","1.00"
"220101400414","01JAN1998","04JAN1999","$7.10","$14.30","1.03"
"220101400414","05JAN1999","08JAN2000","$7.20","$14.50","1.02"
"220101400414","09JAN2000","11JAN2001","$7.25","$14.60","1.01"
"220101400414","12JAN2001","15JAN2002","$7.25","$14.60","1.00"
"220101400414","16JAN2002","31DEC9999","$7.25","$14.60","1.00"
"220101400415","01JAN1998","27JAN1999","$6.00","$12.10","1.04"
"220101400415","28JAN1999","23FEB2000","$6.15","$12.40","1.03"
"220101400415","24FEB2000","21MAR2001","$6.25","$12.60","1.02"
"220101400415","22MAR2001","17APR2002","$6.25","$12.60","1.00"
"220101400415","18APR2002","31DEC9999","$6.25","$12.60","1.00"
"220101400416","01JAN1998","06JAN1999","$42.60","$93.40","1.03"
"220101400416","07JAN1999","12JAN2000","$43.45","$95.20","1.02"
"220101400416","13JAN2000","17JAN2001","$43.85","$96.10","1.01"
"220101400416","18JAN2001","23JAN2002","$43.85","$96.10","1.00"
"220101400416","24JAN2002","31DEC9999","$43.85","$96.10","1.00"
"220101400417","01JAN1998","06NOV1998","$26.80","$53.70","1.05"
"220101400417","07NOV1998","12SEP1999","$28.10","$56.30","1.05"
"220101400417","13SEP1999","18JUL2000","$29.50","$59.10","1.05"
"220101400417","19JUL2000","24MAY2001","$30.65","$61.40","1.04"
"220101400417","25MAY2001","30MAR2002","$31.25","$62.60","1.02"
"220101400417","31MAR2002","31DEC9999","$31.55","$63.20","1.01"
"220101400418","01JAN1998","17NOV1998","$25.85","$51.80","1.04"
"220101400418","18NOV1998","04OCT1999","$26.60","$53.30","1.03"
"220101400418","05OCT1999","20AUG2000","$27.35","$54.80","1.03"
"220101400418","21AUG2000","07JUL2001","$28.15","$56.40","1.03"
"220101400418","08JUL2001","24MAY2002","$28.40","$56.90","1.01"
"220101400418","25MAY2002","31DEC9999","$28.40","$56.90","1.00"
"220101400419","01JAN1998","12NOV1998","$29.65","$59.40","1.05"
"220101400419","13NOV1998","24SEP1999","$30.80","$61.70","1.04"
"220101400419","25SEP1999","05AUG2000","$31.70","$63.50","1.03"
"220101400419","06AUG2000","17JUN2001","$32.30","$64.70","1.02"
"220101400419","18JUN2001","29APR2002","$32.60","$65.30","1.01"
"220101400419","30APR2002","31DEC9999","$32.60","$65.30","1.00"
"220101400420","01JAN1998","23DEC1998","$8.15","$16.40","1.05"
"220101400420","24DEC1998","15DEC1999","$8.45","$17.00","1.04"
"220101400420","16DEC1999","06DEC2000","$8.70","$17.50","1.03"
"220101400420","07DEC2000","28NOV2001","$8.85","$17.80","1.02"
"220101400420","29NOV2001","20NOV2002","$8.85","$17.80","1.00"
"220101400420","21NOV2002","31DEC9999","$8.85","$17.80","1.00"
"220101400421","01JAN1998","27DEC1998","$17.85","$35.80","1.04"
"220101400421","28DEC1998","23DEC1999","$18.35","$36.80","1.03"
"220101400421","24DEC1999","18DEC2000","$18.70","$37.50","1.02"
"220101400421","19DEC2000","14DEC2001","$18.70","$37.50","1.00"
"220101400421","15DEC2001","31DEC9999","$18.70","$37.50","1.00"
"220101400422","01JAN1998","03DEC1998","$34.70","$69.50","1.00"
"220101400422","04DEC1998","05NOV1999","$34.70","$69.50","1.00"
"220101400422","06NOV1999","07OCT2000","$34.70","$69.50","1.00"
"220101400422","08OCT2000","09SEP2001","$34.70","$69.50","1.00"
"220101400422","10SEP2001","12AUG2002","$34.70","$69.50","1.00"
"220101400422","13AUG2002","31DEC9999","$34.70","$69.50","1.00"
"220101400423","01JAN1998","31DEC9999","$45.05","$90.20","1.00"
"220101400424","01JAN1998","29JAN1999","$55.55","$111.30","1.05"
"220101400424","30JAN1999","27FEB2000","$58.30","$116.80","1.05"
"220101400424","28FEB2000","27MAR2001","$60.60","$121.40","1.04"
"220101400424","28MAR2001","25APR2002","$61.80","$123.80","1.02"
"220101400424","26APR2002","31DEC9999","$61.80","$123.80","1.00"
"220101400425","01JAN1998","03NOV1998","$32.75","$65.60","1.05"
"220101400425","04NOV1998","06SEP1999","$34.05","$68.20","1.04"
"220101400425","07SEP1999","09JUL2000","$35.05","$70.20","1.03"
"220101400425","10JUL2000","12MAY2001","$35.75","$71.60","1.02"
"220101400425","13MAY2001","15MAR2002","$35.75","$71.60","1.00"
"220101400425","16MAR2002","31DEC9999","$35.75","$71.60","1.00"
"220101400426","01JAN1998","12DEC1998","$52.70","$117.20","1.05"
"220101400426","13DEC1998","23NOV1999","$54.80","$121.80","1.04"
"220101400426","24NOV1999","03NOV2000","$56.95","$126.60","1.04"
"220101400426","04NOV2000","15OCT2001","$58.05","$129.10","1.02"
"220101400426","16OCT2001","26SEP2002","$58.60","$130.30","1.01"
"220101400426","27SEP2002","31DEC9999","$58.60","$130.30","1.00"
"220101400427","01JAN1998","14NOV1998","$50.60","$112.50","1.03"
"220101400427","15NOV1998","28SEP1999","$52.10","$115.80","1.03"
"220101400427","29SEP1999","11AUG2000","$53.65","$119.20","1.03"
"220101400427","12AUG2000","25JUN2001","$55.25","$122.70","1.03"
"220101400427","26JUN2001","09MAY2002","$56.35","$125.10","1.02"
"220101400427","10MAY2002","31DEC9999","$56.35","$125.10","1.00"
"220101400428","01JAN1998","31JAN1999","$26.85","$56.60","1.04"
"220101400428","01FEB1999","02MAR2000","$27.90","$58.80","1.04"
"220101400428","03MAR2000","02APR2001","$28.70","$60.50","1.03"
"220101400428","03APR2001","03MAY2002","$28.95","$61.10","1.01"
"220101400428","04MAY2002","31DEC9999","$28.95","$61.10","1.00"
"220101400429","01JAN1998","29NOV1998","$27.80","$55.70","1.04"
"220101400429","30NOV1998","28OCT1999","$28.60","$57.30","1.03"
"220101400429","29OCT1999","25SEP2000","$29.45","$59.00","1.03"
"220101400429","26SEP2000","24AUG2001","$30.30","$60.70","1.03"
"220101400429","25AUG2001","23JUL2002","$30.90","$61.90","1.02"
"220101400429","24JUL2002","31DEC9999","$31.20","$62.50","1.01"
"220101400430","01JAN1998","13JAN1999","$13.75","$28.80","1.04"
"220101400430","14JAN1999","26JAN2000","$14.30","$29.90","1.04"
"220101400430","27JAN2000","07FEB2001","$14.85","$31.00","1.04"
"220101400430","08FEB2001","20FEB2002","$15.25","$31.90","1.03"
"220101400430","21FEB2002","31DEC9999","$15.55","$32.50","1.02"
"220101400431","01JAN1998","29NOV1998","$26.70","$56.30","1.04"
"220101400431","30NOV1998","28OCT1999","$27.50","$57.90","1.03"
"220101400431","29OCT1999","25SEP2000","$28.30","$59.60","1.03"
"220101400431","26SEP2000","24AUG2001","$29.10","$61.30","1.03"
"220101400431","25AUG2001","23JUL2002","$29.65","$62.50","1.02"
"220101400431","24JUL2002","31DEC9999","$29.90","$63.10","1.01"
"220101400432","01JAN1998","11JAN1999","$16.95","$36.40","1.03"
"220101400432","12JAN1999","22JAN2000","$17.45","$37.40","1.03"
"220101400432","23JAN2000","01FEB2001","$17.95","$38.50","1.03"
"220101400432","02FEB2001","12FEB2002","$18.30","$39.20","1.02"
"220101400432","13FEB2002","31DEC9999","$18.45","$39.50","1.01"
"220101400433","01JAN1998","16JAN1999","$29.40","$64.00","1.05"
"220101400433","17JAN1999","01FEB2000","$30.85","$67.20","1.05"
"220101400433","02FEB2000","16FEB2001","$32.05","$69.80","1.04"
"220101400433","17FEB2001","04MAR2002","$32.65","$71.10","1.02"
"220101400433","05MAR2002","31DEC9999","$32.65","$71.10","1.00"
"220101400434","01JAN1998","09NOV1998","$23.55","$49.60","1.05"
"220101400434","10NOV1998","18SEP1999","$24.45","$51.50","1.04"
"220101400434","19SEP1999","27JUL2000","$25.15","$53.00","1.03"
"220101400434","28JUL2000","05JUN2001","$25.90","$54.50","1.03"
"220101400434","06JUN2001","14APR2002","$26.40","$55.50","1.02"
"220101400434","15APR2002","31DEC9999","$26.40","$55.50","1.00"
"220101400435","01JAN1998","24NOV1998","$30.45","$61.00","1.01"
"220101400435","25NOV1998","18OCT1999","$30.75","$61.60","1.01"
"220101400435","19OCT1999","10SEP2000","$31.05","$62.20","1.01"
"220101400435","11SEP2000","04AUG2001","$31.35","$62.80","1.01"
"220101400435","05AUG2001","28JUN2002","$31.35","$62.80","1.00"
"220101400435","29JUN2002","31DEC9999","$31.35","$62.80","1.00"
"220101400436","01JAN1998","09JAN1999","$49.45","$110.00","1.04"
"220101400436","10JAN1999","18JAN2000","$50.90","$113.30","1.03"
"220101400436","19JAN2000","26JAN2001","$51.90","$115.50","1.02"
"220101400436","27JAN2001","04FEB2002","$51.90","$115.50","1.00"
"220101400436","05FEB2002","31DEC9999","$51.90","$115.50","1.00"
"220101500001","01JAN1998","25NOV1998","$148.15","$288.80","1.05"
"220101500001","26NOV1998","20OCT1999","$154.05","$300.30","1.04"
"220101500001","21OCT1999","13SEP2000","$158.65","$309.30","1.03"
"220101500001","14SEP2000","08AUG2001","$161.80","$315.40","1.02"
"220101500001","09AUG2001","03JUL2002","$161.80","$315.40","1.00"
"220101500001","04JUL2002","31DEC9999","$161.80","$315.40","1.00"
"220101500002","01JAN1998","05NOV1998","$167.25","$325.90","1.03"
"220101500002","06NOV1998","10SEP1999","$170.55","$332.40","1.02"
"220101500002","11SEP1999","15JUL2000","$173.95","$339.00","1.02"
"220101500002","16JUL2000","20MAY2001","$177.40","$345.70","1.02"
"220101500002","21MAY2001","25MAR2002","$177.40","$345.70","1.00"
"220101500002","26MAR2002","31DEC9999","$177.40","$345.70","1.00"
"220101500003","01JAN1998","26DEC1998","$160.00","$311.80","1.05"
"220101500003","27DEC1998","21DEC1999","$168.00","$327.30","1.05"
"220101500003","22DEC1999","15DEC2000","$176.40","$343.60","1.05"
"220101500003","16DEC2000","10DEC2001","$181.65","$353.90","1.03"
"220101500003","11DEC2001","31DEC9999","$185.25","$360.90","1.02"
"220101500004","01JAN1998","05DEC1998","$194.40","$388.90","1.04"
"220101500004","06DEC1998","09NOV1999","$202.15","$404.40","1.04"
"220101500004","10NOV1999","13OCT2000","$210.20","$420.50","1.04"
"220101500004","14OCT2000","17SEP2001","$216.50","$433.10","1.03"
"220101500004","18SEP2001","22AUG2002","$218.65","$437.40","1.01"
"220101500004","23AUG2002","31DEC9999","$218.65","$437.40","1.00"
"220101500005","01JAN1998","20NOV1998","$87.45","$174.70","1.01"
"220101500005","21NOV1998","10OCT1999","$88.30","$176.40","1.01"
"220101500005","11OCT1999","29AUG2000","$88.30","$176.40","1.00"
"220101500005","30AUG2000","19JUL2001","$88.30","$176.40","1.00"
"220101500005","20JUL2001","08JUN2002","$88.30","$176.40","1.00"
"220101500005","09JUN2002","31DEC9999","$88.30","$176.40","1.00"
"220101500006","01JAN1998","31JAN1999","$108.15","$216.10","1.04"
"220101500006","01FEB1999","02MAR2000","$112.45","$224.70","1.04"
"220101500006","03MAR2000","02APR2001","$116.90","$233.60","1.04"
"220101500006","03APR2001","03MAY2002","$120.40","$240.60","1.03"
"220101500006","04MAY2002","31DEC9999","$122.80","$245.40","1.02"
"220101500007","01JAN1998","03DEC1998","$114.15","$228.10","1.04"
"220101500007","04DEC1998","05NOV1999","$118.70","$237.20","1.04"
"220101500007","06NOV1999","07OCT2000","$122.25","$244.30","1.03"
"220101500007","08OCT2000","09SEP2001","$125.90","$251.60","1.03"
"220101500007","10SEP2001","12AUG2002","$128.40","$256.60","1.02"
"220101500007","13AUG2002","31DEC9999","$129.65","$259.10","1.01"
"220101500008","01JAN1998","15DEC1998","$148.85","$285.70","1.04"
"220101500008","16DEC1998","29NOV1999","$154.80","$297.10","1.04"
"220101500008","30NOV1999","12NOV2000","$159.40","$306.00","1.03"
"220101500008","13NOV2000","27OCT2001","$162.55","$312.10","1.02"
"220101500008","28OCT2001","11OCT2002","$164.15","$315.20","1.01"
"220101500008","12OCT2002","31DEC9999","$164.15","$315.20","1.00"
"220101500009","01JAN1998","15DEC1998","$151.30","$290.40","1.04"
"220101500009","16DEC1998","29NOV1999","$155.80","$299.10","1.03"
"220101500009","30NOV1999","12NOV2000","$158.90","$305.00","1.02"
"220101500009","13NOV2000","27OCT2001","$160.45","$308.00","1.01"
"220101500009","28OCT2001","11OCT2002","$160.45","$308.00","1.00"
"220101500009","12OCT2002","31DEC9999","$160.45","$308.00","1.00"
"220101500010","01JAN1998","14JAN1999","$152.25","$296.70","1.05"
"220101500010","15JAN1999","28JAN2000","$158.30","$308.50","1.04"
"220101500010","29JAN2000","10FEB2001","$163.00","$317.70","1.03"
"220101500010","11FEB2001","24FEB2002","$166.25","$324.00","1.02"
"220101500010","25FEB2002","31DEC9999","$167.90","$327.20","1.01"
"220101500011","01JAN1998","31DEC9999","$175.30","$341.70","1.00"
"220101500012","01JAN1998","01NOV1998","$201.30","$386.70","1.05"
"220101500012","02NOV1998","02SEP1999","$209.35","$402.10","1.04"
"220101500012","03SEP1999","03JUL2000","$215.60","$414.10","1.03"
"220101500012","04JUL2000","04MAY2001","$219.90","$422.30","1.02"
"220101500012","05MAY2001","05MAR2002","$219.90","$422.30","1.00"
"220101500012","06MAR2002","31DEC9999","$219.90","$422.30","1.00"
"220101500013","01JAN1998","02NOV1998","$70.95","$177.38","1.01"
"220101500013","03NOV1998","04SEP1999","$71.65","$179.13","1.01"
"220101500013","05SEP1999","06JUL2000","$72.35","$180.88","1.01"
"220101500013","07JUL2000","08MAY2001","$73.05","$182.63","1.01"
"220101500013","09MAY2001","10MAR2002","$73.05","$182.63","1.00"
"220101500013","11MAR2002","31DEC9999","$73.05","$182.63","1.00"
"220101500014","01JAN1998","12DEC1998","$59.95","$149.88","1.04"
"220101500014","13DEC1998","23NOV1999","$62.30","$155.75","1.04"
"220101500014","24NOV1999","03NOV2000","$64.15","$160.38","1.03"
"220101500014","04NOV2000","15OCT2001","$65.40","$163.50","1.02"
"220101500014","16OCT2001","26SEP2002","$66.05","$165.13","1.01"
"220101500014","27SEP2002","31DEC9999","$66.05","$165.13","1.00"
"220101500015","01JAN1998","23JAN1999","$94.55","$236.38","1.02"
"220101500015","24JAN1999","15FEB2000","$96.40","$241.00","1.02"
"220101500015","16FEB2000","09MAR2001","$98.30","$245.75","1.02"
"220101500015","10MAR2001","01APR2002","$98.30","$245.75","1.00"
"220101500015","02APR2002","31DEC9999","$98.30","$245.75","1.00"
"220101500016","01JAN1998","25DEC1998","$83.35","$208.38","1.04"
"220101500016","26DEC1998","19DEC1999","$86.65","$216.63","1.04"
"220101500016","20DEC1999","12DEC2000","$89.20","$223.00","1.03"
"220101500016","13DEC2000","06DEC2001","$90.05","$225.13","1.01"
"220101500016","07DEC2001","30NOV2002","$90.05","$225.13","1.00"
"220101500016","01DEC2002","31DEC9999","$90.05","$225.13","1.00"
"220101500017","01JAN1998","24NOV1998","$8.95","$22.38","1.05"
"220101500017","25NOV1998","18OCT1999","$9.35","$23.38","1.05"
"220101500017","19OCT1999","10SEP2000","$9.80","$24.50","1.05"
"220101500017","11SEP2000","04AUG2001","$10.15","$25.38","1.04"
"220101500017","05AUG2001","28JUN2002","$10.35","$25.88","1.02"
"220101500017","29JUN2002","31DEC9999","$10.45","$26.13","1.01"
"220200100002","01JAN1998","31DEC9999","$19.65","$39.10","1.00"
"220200100003","01JAN1998","31DEC9999","$17.35","$34.50","1.00"
